id,name,composite_score,cycle_xirr,cycle_alpha,cycle_ret,worst_bear_xirr,chop_xirr,bull_ret,avg_ret,cycle_pf,cycle_pr,cycle_dd,cycle_wr,entry_mode,max_slots,pyramid_mode,sl_profile,exit_mode,defense_mode
SW_036910,SW_036910: DONCHIAN | 4Sl | PYRAMI | DYNAMI | CHANDELI | COMPRE,33.68,33.91,40.47,33.91,14.5,-9.32,66.33,-21.41,1.45,0.62,15.7,70.0,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,DYNAMIC_ATR_2_5,CHANDELIER_RUNNER,COMPREHENSIVE_FORTRESS
SW_036911,SW_036911: DONCHIAN | 4Sl | PYRAMI | DYNAMI | MOMENTUM | RAW_EX,17.77,10.02,16.58,10.02,14.5,-34.12,41.92,-3.07,1.14,0.52,13.06,70.0,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,DYNAMIC_ATR_2_5,MOMENTUM_EXPONENTIAL,RAW_EXECUTION
SW_036912,SW_036912: DONCHIAN | 4Sl | PYRAMI | DYNAMI | MOMENTUM | REGIME,29.41,28.61,35.18,28.61,14.5,-13.04,41.92,-2.69,1.42,0.57,10.61,73.3,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,DYNAMIC_ATR_2_5,MOMENTUM_EXPONENTIAL,REGIME_SHIELD_50
SW_036913,SW_036913: DONCHIAN | 4Sl | PYRAMI | DYNAMI | MOMENTUM | REGIME,29.84,29.65,36.21,29.65,14.5,-12.02,41.92,-2.59,1.42,0.57,10.57,73.3,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,DYNAMIC_ATR_2_5,MOMENTUM_EXPONENTIAL,REGIME_SHIELD_AND_SWEEP
SW_036914,SW_036914: DONCHIAN | 4Sl | PYRAMI | DYNAMI | MOMENTUM | TIME_D,29.86,31.01,37.58,31.01,14.5,-14.24,49.78,-11.74,1.36,0.63,10.49,65.1,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,DYNAMIC_ATR_2_5,MOMENTUM_EXPONENTIAL,TIME_DECAY_STOP_7D
SW_036915,SW_036915: DONCHIAN | 4Sl | PYRAMI | DYNAMI | MOMENTUM | COMPRE,34.62,34.77,41.33,34.77,14.5,-9.94,49.8,-19.14,1.69,0.64,7.97,73.1,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,DYNAMIC_ATR_2_5,MOMENTUM_EXPONENTIAL,COMPREHENSIVE_FORTRESS
SW_036916,SW_036916: DONCHIAN | 4Sl | PYRAMI | DYNAMI | SUPER_RU | RAW_EX,14.35,7.88,14.44,7.88,14.5,-43.3,32.05,10.46,1.08,0.57,12.26,65.2,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,DYNAMIC_ATR_2_5,SUPER_RUNNER_20X,RAW_EXECUTION
SW_036917,SW_036917: DONCHIAN | 4Sl | PYRAMI | DYNAMI | SUPER_RU | REGIME,25.41,21.08,27.64,21.08,14.5,-30.24,32.05,18.26,1.49,0.6,8.32,73.7,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,DYNAMIC_ATR_2_5,SUPER_RUNNER_20X,REGIME_SHIELD_50
SW_036918,SW_036918: DONCHIAN | 4Sl | PYRAMI | DYNAMI | SUPER_RU | REGIME,25.64,21.73,28.3,21.73,14.5,-29.54,32.05,18.39,1.48,0.6,8.12,73.7,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,DYNAMIC_ATR_2_5,SUPER_RUNNER_20X,REGIME_SHIELD_AND_SWEEP
SW_036919,SW_036919: DONCHIAN | 4Sl | PYRAMI | DYNAMI | SUPER_RU | TIME_D,17.82,17.34,23.9,17.34,14.5,-44.0,50.06,-4.97,1.21,0.6,18.63,69.0,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,DYNAMIC_ATR_2_5,SUPER_RUNNER_20X,TIME_DECAY_STOP_7D
SW_036920,SW_036920: DONCHIAN | 4Sl | PYRAMI | DYNAMI | SUPER_RU | COMPRE,40.48,53.22,59.78,53.22,14.5,-30.45,53.21,-8.67,2.31,0.7,8.01,75.3,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,DYNAMIC_ATR_2_5,SUPER_RUNNER_20X,COMPREHENSIVE_FORTRESS
SW_036921,SW_036921: DONCHIAN | 4Sl | PYRAMI | CHANDE | SCALPER_ | RAW_EX,30.84,18.56,25.12,18.56,14.5,-8.77,62.45,8.6,1.2,0.67,18.94,59.0,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,SCALPER_TIGHT,RAW_EXECUTION
SW_036922,SW_036922: DONCHIAN | 4Sl | PYRAMI | CHANDE | SCALPER_ | REGIME,28.29,2.03,8.59,2.03,14.5,3.53,62.45,11.24,1.02,0.59,24.97,60.3,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,SCALPER_TIGHT,REGIME_SHIELD_50
SW_036923,SW_036923: DONCHIAN | 4Sl | PYRAMI | CHANDE | SCALPER_ | REGIME,28.84,3.04,9.61,3.04,14.5,4.79,62.47,11.46,1.02,0.59,24.68,60.3,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,SCALPER_TIGHT,REGIME_SHIELD_AND_SWEEP
SW_036924,SW_036924: DONCHIAN | 4Sl | PYRAMI | CHANDE | SCALPER_ | TIME_D,28.4,10.6,17.16,10.6,14.5,-25.35,88.57,-6.67,1.1,0.71,18.94,58.6,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,SCALPER_TIGHT,TIME_DECAY_STOP_7D
SW_036925,SW_036925: DONCHIAN | 4Sl | PYRAMI | CHANDE | SCALPER_ | COMPRE,3.65,-18.86,-12.29,-18.86,-47.92,-9.01,88.55,-5.74,0.75,0.56,26.58,59.4,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,SCALPER_TIGHT,COMPREHENSIVE_FORTRESS
SW_036926,SW_036926: DONCHIAN | 4Sl | PYRAMI | CHANDE | THREE_TI | RAW_EX,18.58,-2.01,4.55,-2.01,14.5,-30.74,59.45,3.73,0.95,0.72,20.63,58.5,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,THREE_TIER_STANDARD,RAW_EXECUTION
SW_036927,SW_036927: DONCHIAN | 4Sl | PYRAMI | CHANDE | THREE_TI | REGIME,16.32,-1.35,5.21,-1.35,-40.87,26.11,59.45,5.09,0.97,0.58,18.66,61.6,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,THREE_TIER_STANDARD,REGIME_SHIELD_50
SW_036928,SW_036928: DONCHIAN | 4Sl | PYRAMI | CHANDE | THREE_TI | REGIME,22.47,11.82,18.39,11.82,-39.8,27.49,59.47,5.22,1.16,0.63,11.92,61.7,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,THREE_TIER_STANDARD,REGIME_SHIELD_AND_SWEEP
SW_036929,SW_036929: DONCHIAN | 4Sl | PYRAMI | CHANDE | THREE_TI | TIME_D,19.1,-6.72,-0.16,-6.72,14.5,-32.99,68.87,4.2,0.91,0.77,20.63,57.5,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,THREE_TIER_STANDARD,TIME_DECAY_STOP_7D
SW_036930,SW_036930: DONCHIAN | 4Sl | PYRAMI | CHANDE | THREE_TI | COMPRE,30.17,19.51,26.08,19.51,-36.42,35.83,68.81,1.86,1.32,0.65,10.87,67.0,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,THREE_TIER_STANDARD,COMPREHENSIVE_FORTRESS
SW_036931,SW_036931: DONCHIAN | 4Sl | PYRAMI | CHANDE | THREE_TI | RAW_EX,28.18,14.48,21.04,14.48,14.5,-33.64,74.68,13.66,1.13,0.78,12.08,60.5,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,THREE_TIER_WIDE,RAW_EXECUTION
SW_036932,SW_036932: DONCHIAN | 4Sl | PYRAMI | CHANDE | THREE_TI | REGIME,13.0,5.9,12.47,5.9,-43.41,-10.87,74.68,12.12,1.08,0.63,16.16,60.0,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,THREE_TIER_WIDE,REGIME_SHIELD_50
SW_036933,SW_036933: DONCHIAN | 4Sl | PYRAMI | CHANDE | THREE_TI | REGIME,13.44,5.07,11.64,5.07,-42.34,-9.47,74.69,12.27,1.06,0.66,16.5,59.6,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,THREE_TIER_WIDE,REGIME_SHIELD_AND_SWEEP
SW_036934,SW_036934: DONCHIAN | 4Sl | PYRAMI | CHANDE | THREE_TI | TIME_D,28.22,21.45,28.01,21.45,14.5,-20.87,64.2,-10.01,1.21,0.8,15.27,60.7,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,THREE_TIER_WIDE,TIME_DECAY_STOP_7D
SW_036935,SW_036935: DONCHIAN | 4Sl | PYRAMI | CHANDE | THREE_TI | COMPRE,8.68,1.76,8.33,1.76,-38.87,-11.29,64.25,-9.56,1.01,0.64,16.38,62.3,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,THREE_TIER_WIDE,COMPREHENSIVE_FORTRESS
SW_036936,SW_036936: DONCHIAN | 4Sl | PYRAMI | CHANDE | ASYMMETR | RAW_EX,23.75,4.68,11.24,4.68,14.5,-32.03,69.56,5.55,1.03,0.74,13.72,59.5,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,ASYMMETRIC_RUNNER,RAW_EXECUTION
SW_036937,SW_036937: DONCHIAN | 4Sl | PYRAMI | CHANDE | ASYMMETR | REGIME,15.51,13.06,19.63,13.06,-39.69,-7.28,69.56,2.37,1.18,0.65,14.54,60.7,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,ASYMMETRIC_RUNNER,REGIME_SHIELD_50
SW_036938,SW_036938: DONCHIAN | 4Sl | PYRAMI | CHANDE | ASYMMETR | REGIME,16.37,13.99,20.55,13.99,-38.62,-5.99,69.68,2.49,1.18,0.65,14.33,60.7,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,ASYMMETRIC_RUNNER,REGIME_SHIELD_AND_SWEEP
SW_036939,SW_036939: DONCHIAN | 4Sl | PYRAMI | CHANDE | ASYMMETR | TIME_D,26.19,7.35,13.92,7.35,14.5,-19.2,60.74,4.06,1.07,0.76,12.51,60.3,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,ASYMMETRIC_RUNNER,TIME_DECAY_STOP_7D
SW_036940,SW_036940: DONCHIAN | 4Sl | PYRAMI | CHANDE | ASYMMETR | COMPRE,18.98,25.06,31.62,25.06,-37.05,-7.84,60.6,4.23,1.44,0.67,14.89,67.3,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,ASYMMETRIC_RUNNER,COMPREHENSIVE_FORTRESS
SW_036941,SW_036941: DONCHIAN | 4Sl | PYRAMI | CHANDE | REGIME_A | RAW_EX,22.15,6.99,13.56,6.99,14.5,-32.01,54.98,12.16,1.06,0.75,13.99,60.1,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,REGIME_ADAPTIVE,RAW_EXECUTION
SW_036942,SW_036942: DONCHIAN | 4Sl | PYRAMI | CHANDE | REGIME_A | REGIME,28.75,27.57,34.13,27.57,14.5,-35.17,54.98,11.47,1.45,0.69,10.08,61.4,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,REGIME_ADAPTIVE,REGIME_SHIELD_50
SW_036943,SW_036943: DONCHIAN | 4Sl | PYRAMI | CHANDE | REGIME_A | REGIME,29.16,28.64,35.21,28.64,14.5,-34.44,54.96,11.65,1.45,0.69,9.86,61.4,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,REGIME_ADAPTIVE,REGIME_SHIELD_AND_SWEEP
SW_036944,SW_036944: DONCHIAN | 4Sl | PYRAMI | CHANDE | REGIME_A | TIME_D,19.5,15.38,21.94,15.38,14.5,-33.32,38.68,-2.78,1.17,0.71,12.58,59.0,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,REGIME_ADAPTIVE,TIME_DECAY_STOP_7D
SW_036945,SW_036945: DONCHIAN | 4Sl | PYRAMI | CHANDE | REGIME_A | COMPRE,3.61,20.17,26.73,20.17,-44.6,-35.04,38.68,-2.23,1.29,0.66,9.86,64.2,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,REGIME_ADAPTIVE,COMPREHENSIVE_FORTRESS
SW_036946,SW_036946: DONCHIAN | 4Sl | PYRAMI | CHANDE | CHANDELI | RAW_EX,21.07,-3.75,2.82,-3.75,14.5,-34.64,70.6,18.51,0.94,0.73,20.34,56.1,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,CHANDELIER_RUNNER,RAW_EXECUTION
SW_036947,SW_036947: DONCHIAN | 4Sl | PYRAMI | CHANDE | CHANDELI | REGIME,11.69,6.5,13.06,6.5,-41.34,-15.63,70.6,11.81,1.08,0.61,15.54,59.5,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,CHANDELIER_RUNNER,REGIME_SHIELD_50
SW_036948,SW_036948: DONCHIAN | 4Sl | PYRAMI | CHANDE | CHANDELI | REGIME,12.51,7.42,13.98,7.42,-40.26,-14.49,70.66,11.98,1.08,0.61,15.33,59.5,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,CHANDELIER_RUNNER,REGIME_SHIELD_AND_SWEEP
SW_036949,SW_036949: DONCHIAN | 4Sl | PYRAMI | CHANDE | CHANDELI | TIME_D,22.81,11.81,18.37,11.81,14.5,-39.82,71.85,-8.53,1.11,0.82,15.31,58.3,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,CHANDELIER_RUNNER,TIME_DECAY_STOP_7D
SW_036950,SW_036950: DONCHIAN | 4Sl | PYRAMI | CHANDE | CHANDELI | COMPRE,15.82,14.33,20.89,14.33,-37.86,-11.16,71.87,-8.0,1.2,0.64,9.7,64.7,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,CHANDELIER_RUNNER,COMPREHENSIVE_FORTRESS
SW_036951,SW_036951: DONCHIAN | 4Sl | PYRAMI | CHANDE | MOMENTUM | RAW_EX,7.74,8.69,15.25,8.69,-49.57,-18.74,66.66,1.73,1.08,0.7,14.0,59.8,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,MOMENTUM_EXPONENTIAL,RAW_EXECUTION
SW_036952,SW_036952: DONCHIAN | 4Sl | PYRAMI | CHANDE | MOMENTUM | REGIME,31.51,30.78,37.34,30.78,-36.73,29.09,66.66,-0.09,1.48,0.7,9.84,62.2,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,MOMENTUM_EXPONENTIAL,REGIME_SHIELD_50
SW_036953,SW_036953: DONCHIAN | 4Sl | PYRAMI | CHANDE | MOMENTUM | REGIME,32.43,31.94,38.5,31.94,-35.61,30.53,66.63,0.04,1.48,0.7,9.63,62.2,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,MOMENTUM_EXPONENTIAL,REGIME_SHIELD_AND_SWEEP
SW_036954,SW_036954: DONCHIAN | 4Sl | PYRAMI | CHANDE | MOMENTUM | TIME_D,0.8,2.91,9.47,2.91,-49.57,-31.78,56.05,3.13,1.01,0.74,15.65,60.7,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,MOMENTUM_EXPONENTIAL,TIME_DECAY_STOP_7D
SW_036955,SW_036955: DONCHIAN | 4Sl | PYRAMI | CHANDE | MOMENTUM | COMPRE,27.23,14.59,21.15,14.59,-38.45,40.26,56.06,8.71,1.21,0.66,9.78,62.7,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,MOMENTUM_EXPONENTIAL,COMPREHENSIVE_FORTRESS
SW_036956,SW_036956: DONCHIAN | 4Sl | PYRAMI | CHANDE | SUPER_RU | RAW_EX,14.78,2.3,8.86,2.3,14.5,-42.57,42.5,7.52,1.0,0.75,16.27,57.5,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,SUPER_RUNNER_20X,RAW_EXECUTION
SW_036957,SW_036957: DONCHIAN | 4Sl | PYRAMI | CHANDE | SUPER_RU | REGIME,9.57,22.28,28.85,22.28,-38.54,-23.54,42.5,5.18,1.28,0.69,12.87,59.8,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,SUPER_RUNNER_20X,REGIME_SHIELD_50
SW_036958,SW_036958: DONCHIAN | 4Sl | PYRAMI | CHANDE | SUPER_RU | REGIME,10.37,23.29,29.86,23.29,-37.36,-22.7,42.53,5.3,1.28,0.69,12.58,59.8,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,SUPER_RUNNER_20X,REGIME_SHIELD_AND_SWEEP
SW_036959,SW_036959: DONCHIAN | 4Sl | PYRAMI | CHANDE | SUPER_RU | TIME_D,20.74,-6.11,0.46,-6.11,14.5,-11.38,49.87,-3.05,0.89,0.77,16.27,59.0,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,SUPER_RUNNER_20X,TIME_DECAY_STOP_7D
SW_036960,SW_036960: DONCHIAN | 4Sl | PYRAMI | CHANDE | SUPER_RU | COMPRE,9.84,18.72,25.28,18.72,-28.15,-36.9,49.88,1.27,1.28,0.62,11.43,64.3,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,CHANDELIER_1_8,SUPER_RUNNER_20X,COMPREHENSIVE_FORTRESS
SW_036961,SW_036961: DONCHIAN | 4Sl | PYRAMI | STRUCT | SCALPER_ | RAW_EX,28.83,-1.88,4.69,-1.88,14.5,-4.08,77.58,0.72,0.97,0.56,16.46,59.8,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,STRUCTURAL_DEEP,SCALPER_TIGHT,RAW_EXECUTION
SW_036962,SW_036962: DONCHIAN | 4Sl | PYRAMI | STRUCT | SCALPER_ | REGIME,43.33,31.31,37.88,31.31,14.5,10.13,77.58,2.47,1.48,0.57,13.23,63.9,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,STRUCTURAL_DEEP,SCALPER_TIGHT,REGIME_SHIELD_50
SW_036963,SW_036963: DONCHIAN | 4Sl | PYRAMI | STRUCT | SCALPER_ | REGIME,43.89,32.37,38.93,32.37,14.5,11.47,77.58,2.63,1.48,0.57,12.99,63.9,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,STRUCTURAL_DEEP,SCALPER_TIGHT,REGIME_SHIELD_AND_SWEEP
SW_036964,SW_036964: DONCHIAN | 4Sl | PYRAMI | STRUCT | SCALPER_ | TIME_D,22.21,-15.74,-9.17,-15.74,14.5,-0.82,70.87,-16.59,0.8,0.57,19.64,59.1,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,STRUCTURAL_DEEP,SCALPER_TIGHT,TIME_DECAY_STOP_7D
SW_036965,SW_036965: DONCHIAN | 4Sl | PYRAMI | STRUCT | SCALPER_ | COMPRE,33.72,2.42,8.98,2.42,14.5,20.53,72.03,-13.32,1.02,0.53,15.15,62.9,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,STRUCTURAL_DEEP,SCALPER_TIGHT,COMPREHENSIVE_FORTRESS
SW_036966,SW_036966: DONCHIAN | 4Sl | PYRAMI | STRUCT | THREE_TI | RAW_EX,-5.7,4.29,10.85,4.29,-48.32,-33.19,33.33,-4.91,1.02,0.58,19.06,60.3,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,STRUCTURAL_DEEP,THREE_TIER_STANDARD,RAW_EXECUTION
SW_036967,SW_036967: DONCHIAN | 4Sl | PYRAMI | STRUCT | THREE_TI | REGIME,28.04,14.85,21.41,14.85,14.5,7.56,33.33,-7.77,1.2,0.59,11.27,64.8,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,STRUCTURAL_DEEP,THREE_TIER_STANDARD,REGIME_SHIELD_50
SW_036968,SW_036968: DONCHIAN | 4Sl | PYRAMI | STRUCT | THREE_TI | REGIME,30.53,22.38,28.94,22.38,14.5,8.9,33.33,-7.65,1.29,0.58,10.44,64.8,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,STRUCTURAL_DEEP,THREE_TIER_STANDARD,REGIME_SHIELD_AND_SWEEP
SW_036969,SW_036969: DONCHIAN | 4Sl | PYRAMI | STRUCT | THREE_TI | TIME_D,-4.02,3.5,10.06,3.5,-48.92,-36.48,48.06,-5.99,1.01,0.61,19.49,62.3,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,STRUCTURAL_DEEP,THREE_TIER_STANDARD,TIME_DECAY_STOP_7D
SW_036970,SW_036970: DONCHIAN | 4Sl | PYRAMI | STRUCT | THREE_TI | COMPRE,31.08,22.57,29.13,22.57,14.5,0.82,48.1,-7.53,1.32,0.63,15.32,65.2,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,STRUCTURAL_DEEP,THREE_TIER_STANDARD,COMPREHENSIVE_FORTRESS
SW_036971,SW_036971: DONCHIAN | 4Sl | PYRAMI | STRUCT | THREE_TI | RAW_EX,15.47,-5.1,1.46,-5.1,14.5,-25.78,53.31,-16.47,0.91,0.58,18.33,59.8,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,STRUCTURAL_DEEP,THREE_TIER_WIDE,RAW_EXECUTION
SW_036972,SW_036972: DONCHIAN | 4Sl | PYRAMI | STRUCT | THREE_TI | REGIME,39.7,27.83,34.4,27.83,14.5,22.02,53.31,-15.68,1.45,0.6,9.56,63.4,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,STRUCTURAL_DEEP,THREE_TIER_WIDE,REGIME_SHIELD_50
SW_036973,SW_036973: DONCHIAN | 4Sl | PYRAMI | STRUCT | THREE_TI | REGIME,40.32,28.69,35.25,28.69,14.5,23.66,53.32,-15.6,1.45,0.61,9.43,63.4,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,STRUCTURAL_DEEP,THREE_TIER_WIDE,REGIME_SHIELD_AND_SWEEP
SW_036974,SW_036974: DONCHIAN | 4Sl | PYRAMI | STRUCT | THREE_TI | TIME_D,14.45,-2.4,4.17,-2.4,14.5,-33.91,51.25,-14.27,0.94,0.64,17.37,59.0,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,STRUCTURAL_DEEP,THREE_TIER_WIDE,TIME_DECAY_STOP_7D
SW_036975,SW_036975: DONCHIAN | 4Sl | PYRAMI | STRUCT | THREE_TI | COMPRE,27.57,21.0,27.56,21.0,14.5,-15.16,51.22,-17.15,1.34,0.71,13.03,62.6,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,STRUCTURAL_DEEP,THREE_TIER_WIDE,COMPREHENSIVE_FORTRESS
SW_036976,SW_036976: DONCHIAN | 4Sl | PYRAMI | STRUCT | ASYMMETR | RAW_EX,12.1,-15.31,-8.75,-15.31,14.5,-23.67,41.95,0.42,0.78,0.53,19.53,60.2,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,STRUCTURAL_DEEP,ASYMMETRIC_RUNNER,RAW_EXECUTION
SW_036977,SW_036977: DONCHIAN | 4Sl | PYRAMI | STRUCT | ASYMMETR | REGIME,35.64,17.37,23.94,17.37,14.5,23.69,41.95,-0.34,1.27,0.62,11.92,62.4,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,STRUCTURAL_DEEP,ASYMMETRIC_RUNNER,REGIME_SHIELD_50
SW_036978,SW_036978: DONCHIAN | 4Sl | PYRAMI | STRUCT | ASYMMETR | REGIME,36.26,18.39,24.95,18.39,14.5,25.3,41.99,-0.2,1.27,0.62,11.66,62.4,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,STRUCTURAL_DEEP,ASYMMETRIC_RUNNER,REGIME_SHIELD_AND_SWEEP
SW_036979,SW_036979: DONCHIAN | 4Sl | PYRAMI | STRUCT | ASYMMETR | TIME_D,7.14,-16.93,-10.37,-16.93,14.5,-40.31,47.64,-14.79,0.77,0.58,21.14,57.5,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,STRUCTURAL_DEEP,ASYMMETRIC_RUNNER,TIME_DECAY_STOP_7D
SW_036980,SW_036980: DONCHIAN | 4Sl | PYRAMI | STRUCT | ASYMMETR | COMPRE,37.09,30.66,37.22,30.66,14.5,11.5,47.68,-13.41,1.52,0.69,12.81,65.7,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,STRUCTURAL_DEEP,ASYMMETRIC_RUNNER,COMPREHENSIVE_FORTRESS
SW_036981,SW_036981: DONCHIAN | 4Sl | PYRAMI | STRUCT | REGIME_A | RAW_EX,22.55,3.17,9.74,3.17,14.5,-12.5,52.33,-10.56,1.01,0.66,14.71,60.2,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,STRUCTURAL_DEEP,REGIME_ADAPTIVE,RAW_EXECUTION
SW_036982,SW_036982: DONCHIAN | 4Sl | PYRAMI | STRUCT | REGIME_A | REGIME,20.19,7.96,14.53,7.96,14.5,-30.19,52.33,-10.33,1.15,0.58,13.11,65.7,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,STRUCTURAL_DEEP,REGIME_ADAPTIVE,REGIME_SHIELD_50
SW_036983,SW_036983: DONCHIAN | 4Sl | PYRAMI | STRUCT | REGIME_A | REGIME,20.5,8.74,15.3,8.74,14.5,-29.37,52.05,-10.17,1.15,0.58,12.96,65.7,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,STRUCTURAL_DEEP,REGIME_ADAPTIVE,REGIME_SHIELD_AND_SWEEP
SW_036984,SW_036984: DONCHIAN | 4Sl | PYRAMI | STRUCT | REGIME_A | TIME_D,23.89,13.12,19.68,13.12,14.5,-13.83,41.57,-4.39,1.14,0.64,12.15,63.2,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,STRUCTURAL_DEEP,REGIME_ADAPTIVE,TIME_DECAY_STOP_7D
SW_036985,SW_036985: DONCHIAN | 4Sl | PYRAMI | STRUCT | REGIME_A | COMPRE,15.95,-3.11,3.45,-3.11,14.5,-21.87,41.57,-4.31,0.94,0.54,17.18,62.8,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,STRUCTURAL_DEEP,REGIME_ADAPTIVE,COMPREHENSIVE_FORTRESS
SW_036986,SW_036986: DONCHIAN | 4Sl | PYRAMI | STRUCT | CHANDELI | RAW_EX,25.83,6.11,12.67,6.11,14.5,-7.63,53.76,-8.64,1.09,0.61,11.78,61.7,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,STRUCTURAL_DEEP,CHANDELIER_RUNNER,RAW_EXECUTION
SW_036987,SW_036987: DONCHIAN | 4Sl | PYRAMI | STRUCT | CHANDELI | REGIME,35.46,19.81,26.37,19.81,14.5,9.75,53.76,-7.92,1.36,0.63,9.97,63.9,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,STRUCTURAL_DEEP,CHANDELIER_RUNNER,REGIME_SHIELD_50
SW_036988,SW_036988: DONCHIAN | 4Sl | PYRAMI | STRUCT | CHANDELI | REGIME,35.92,20.72,27.28,20.72,14.5,10.89,53.71,-7.74,1.36,0.63,9.83,63.9,DONCHIAN_TURTLE,4,PYRAMID_ON_T1,STRUCTURAL_DEEP,CHANDELIER_RUNNER,REGIME_SHIELD_AND_SWEEP
