id,name,entry_mode,slots,pyramid,exit_mode,composite_score,worst_bear_ret,worst_bear_xirr,worst_bear_pr,chop_ret,chop_xirr,chop_pr,bull_ret,cycle_ret,cycle_alpha,cycle_xirr,cycle_pr,cycle_pf,cycle_dd,cycle_wr
SW_0358,SW_0358: CLENOW_HIGH_C | 5Slots | AGGRESSIVE | ASYMMETRIC_R,CLENOW_HIGH_CONVICTION,5,AGGRESSIVE_75,ASYMMETRIC_RUNNER,24.28,3.92,8.1,0.63,5.54,26.7,0.64,48.85,23.77,30.33,23.8,0.82,1.65,6.0,66.1
SW_0205,SW_0205: CLENOW_SMOOTH | 3Slots | NONE | CHANDELIER_R,CLENOW_SMOOTHNESS,3,NONE,CHANDELIER_RUNNER,24.09,-6.74,-13.1,0.6,8.07,40.7,0.74,47.59,32.27,38.84,32.3,0.93,1.31,20.4,58.5
SW_0330,SW_0330: CLENOW_HIGH_C | 4Slots | CONSERVATI | CHANDELIER_R,CLENOW_HIGH_CONVICTION,4,CONSERVATIVE_25,CHANDELIER_RUNNER,24.02,5.68,11.8,0.63,6.58,32.3,0.45,39.5,19.4,25.96,19.4,0.68,1.39,8.2,67.3
SW_0678,SW_0678: SECTOR_LEAD_R | 6Slots | AGGRESSIVE | ASYMMETRIC_R,SECTOR_LEAD_RS,6,AGGRESSIVE_75,ASYMMETRIC_RUNNER,23.99,-17.95,-32.9,0.7,11.31,60.2,0.73,61.05,18.18,24.74,18.2,0.84,1.2,21.0,58.3
SW_0253,SW_0253: CLENOW_SMOOTH | 5Slots | LIVERMORE_ | ASYMMETRIC_R,CLENOW_SMOOTHNESS,5,LIVERMORE_50,ASYMMETRIC_RUNNER,23.98,-6.26,-12.2,0.58,9.38,48.3,0.75,44.43,22.4,28.97,22.4,0.84,1.27,15.7,59.8
SW_0517,SW_0517: OVERSOLD_SPRI | 3Slots | AGGRESSIVE | THREE_TIER_W,OVERSOLD_SPRINGBOARD,3,AGGRESSIVE_75,THREE_TIER_WIDE,23.97,-6.78,-13.2,0.58,9.74,50.5,1.46,49.72,25.88,32.44,25.9,1.22,1.55,10.1,55.6
SW_0550,SW_0550: OVERSOLD_SPRI | 5Slots | CONSERVATI | CHANDELIER_R,OVERSOLD_SPRINGBOARD,5,CONSERVATIVE_25,CHANDELIER_RUNNER,23.88,-13.29,-25.0,0.79,11.77,63.1,1.63,49.19,31.2,37.76,31.2,1.15,1.74,10.1,60.7
SW_0355,SW_0355: CLENOW_HIGH_C | 5Slots | LIVERMORE_ | CHANDELIER_R,CLENOW_HIGH_CONVICTION,5,LIVERMORE_50,CHANDELIER_RUNNER,23.75,4.32,8.9,0.55,6.63,32.6,0.7,41.3,21.02,27.58,21.0,0.74,1.56,5.8,67.3
SW_0692,SW_0692: SECTOR_LEAD_R | 8Slots | LIVERMORE_ | THREE_TIER_W,SECTOR_LEAD_RS,8,LIVERMORE_50,THREE_TIER_WIDE,23.66,-15.51,-28.8,0.81,11.77,63.1,0.72,53.58,16.72,23.28,16.7,0.86,1.16,19.0,57.9
SW_0686,SW_0686: SECTOR_LEAD_R | 8Slots | CONSERVATI | THREE_TIER_T,SECTOR_LEAD_RS,8,CONSERVATIVE_25,THREE_TIER_TIGHT,23.63,-12.92,-24.4,0.92,10.97,58.1,0.89,60.77,9.99,16.55,10.0,0.82,1.07,18.3,56.8
SW_0252,SW_0252: CLENOW_SMOOTH | 5Slots | LIVERMORE_ | THREE_TIER_W,CLENOW_SMOOTHNESS,5,LIVERMORE_50,THREE_TIER_WIDE,23.57,-2.63,-5.2,0.61,6.57,32.3,0.61,48.17,24.5,31.06,24.5,0.87,1.26,15.8,59.9
SW_0647,SW_0647: SECTOR_LEAD_R | 5Slots | CONSERVATI | THREE_TIER_W,SECTOR_LEAD_RS,5,CONSERVATIVE_25,THREE_TIER_WIDE,23.53,-14.05,-26.3,0.76,10.82,57.1,0.71,52.09,15.93,22.5,15.9,0.73,1.15,24.4,60.2
SW_0282,SW_0282: CLENOW_SMOOTH | 8Slots | NONE | THREE_TIER_W,CLENOW_SMOOTHNESS,8,NONE,THREE_TIER_WIDE,23.52,-8.67,-16.7,0.76,9.3,47.9,0.94,55.47,20.76,27.32,20.8,0.93,1.23,9.1,56.8
SW_0679,SW_0679: SECTOR_LEAD_R | 6Slots | AGGRESSIVE | REGIME_ADAPT,SECTOR_LEAD_RS,6,AGGRESSIVE_75,REGIME_ADAPTIVE,23.51,-17.21,-31.7,0.85,10.47,54.9,0.71,55.11,26.99,33.55,27.0,0.82,1.35,20.4,62.0
SW_0216,SW_0216: CLENOW_SMOOTH | 3Slots | AGGRESSIVE | THREE_TIER_T,CLENOW_SMOOTHNESS,3,AGGRESSIVE_75,THREE_TIER_TIGHT,23.42,-9.51,-18.3,0.67,9.6,49.7,0.71,42.83,31.55,38.12,31.6,0.96,1.26,18.9,57.7
SW_0996,SW_0996: MULTI_FACTOR_ | 8Slots | AGGRESSIVE | THREE_TIER_T,MULTI_FACTOR_APEX,8,AGGRESSIVE_75,THREE_TIER_TIGHT,23.24,-19.21,-35.0,0.61,13.98,77.8,1.39,39.41,17.36,23.93,17.4,0.95,1.16,16.0,55.2
SW_0533,SW_0533: OVERSOLD_SPRI | 4Slots | LIVERMORE_ | ASYMMETRIC_R,OVERSOLD_SPRINGBOARD,4,LIVERMORE_50,ASYMMETRIC_RUNNER,23.24,-4.92,-9.7,0.85,10.76,56.7,2.01,45.34,11.47,18.04,11.5,1.09,1.26,11.8,54.7
SW_0971,SW_0971: MULTI_FACTOR_ | 6Slots | LIVERMORE_ | THREE_TIER_T,MULTI_FACTOR_APEX,6,LIVERMORE_50,THREE_TIER_TIGHT,23.24,-17.86,-32.8,0.75,12.73,69.4,1.07,47.42,17.12,23.68,17.1,0.96,1.11,17.1,54.8
SW_0245,SW_0245: CLENOW_SMOOTH | 5Slots | NONE | CHANDELIER_R,CLENOW_SMOOTHNESS,5,NONE,CHANDELIER_RUNNER,23.22,-11.97,-22.7,0.58,10.26,53.7,0.89,47.74,23.61,30.17,23.6,0.97,1.24,13.4,56.1
SW_0357,SW_0357: CLENOW_HIGH_C | 5Slots | AGGRESSIVE | THREE_TIER_W,CLENOW_HIGH_CONVICTION,5,AGGRESSIVE_75,THREE_TIER_WIDE,23.17,2.07,4.2,0.67,5.65,27.3,0.65,46.92,24.53,31.09,24.5,0.88,1.74,4.7,64.5
SW_0616,SW_0616: SECTOR_LEAD_R | 3Slots | AGGRESSIVE | THREE_TIER_T,SECTOR_LEAD_RS,3,AGGRESSIVE_75,THREE_TIER_TIGHT,23.03,-11.46,-21.8,0.6,5.35,25.8,0.71,78.87,20.53,27.1,20.5,0.73,1.25,17.8,62.8
SW_0379,SW_0379: CLENOW_HIGH_C | 6Slots | AGGRESSIVE | REGIME_ADAPT,CLENOW_HIGH_CONVICTION,6,AGGRESSIVE_75,REGIME_ADAPTIVE,23.0,5.91,12.3,0.81,2.24,10.2,0.62,58.02,23.22,29.78,23.2,1.08,1.72,4.8,61.1
SW_0696,SW_0696: SECTOR_LEAD_R | 8Slots | AGGRESSIVE | THREE_TIER_T,SECTOR_LEAD_RS,8,AGGRESSIVE_75,THREE_TIER_TIGHT,22.93,-17.87,-32.8,0.81,10.03,52.2,0.75,68.0,17.34,23.9,17.3,0.83,1.18,19.6,59.5
SW_0666,SW_0666: SECTOR_LEAD_R | 6Slots | CONSERVATI | THREE_TIER_T,SECTOR_LEAD_RS,6,CONSERVATIVE_25,THREE_TIER_TIGHT,22.91,-15.98,-29.6,0.94,11.56,61.8,0.9,58.11,10.24,16.8,10.2,0.79,1.06,22.1,57.8
SW_0432,SW_0432: MINERVINI_VCP | 4Slots | LIVERMORE_ | THREE_TIER_W,MINERVINI_VCP,4,LIVERMORE_50,THREE_TIER_WIDE,22.9,-0.58,-1.2,0.9,8.46,42.9,0.86,52.02,-0.13,6.44,-0.1,1.02,0.95,16.4,49.1
SW_0694,SW_0694: SECTOR_LEAD_R | 8Slots | LIVERMORE_ | REGIME_ADAPT,SECTOR_LEAD_RS,8,LIVERMORE_50,REGIME_ADAPTIVE,22.87,-11.98,-22.7,0.91,10.18,53.1,0.81,52.37,19.91,26.48,19.9,0.87,1.24,19.8,58.8
SW_0288,SW_0288: CLENOW_SMOOTH | 8Slots | CONSERVATI | ASYMMETRIC_R,CLENOW_SMOOTHNESS,8,CONSERVATIVE_25,ASYMMETRIC_RUNNER,22.82,-7.03,-13.7,0.74,7.45,37.2,0.79,51.78,28.67,35.24,28.7,0.84,1.38,9.7,62.0
SW_0953,SW_0953: MULTI_FACTOR_ | 5Slots | LIVERMORE_ | ASYMMETRIC_R,MULTI_FACTOR_APEX,5,LIVERMORE_50,ASYMMETRIC_RUNNER,22.77,-6.37,-12.4,0.71,6.96,34.4,0.86,40.11,36.21,42.77,36.2,0.92,1.42,12.6,58.8
SW_0286,SW_0286: CLENOW_SMOOTH | 8Slots | CONSERVATI | THREE_TIER_T,CLENOW_SMOOTHNESS,8,CONSERVATIVE_25,THREE_TIER_TIGHT,22.63,-7.13,-13.9,0.78,8.25,41.7,0.92,52.8,22.91,29.47,22.9,0.92,1.25,10.7,57.8
SW_0939,SW_0939: MULTI_FACTOR_ | 4Slots | AGGRESSIVE | REGIME_ADAPT,MULTI_FACTOR_APEX,4,AGGRESSIVE_75,REGIME_ADAPTIVE,22.63,-3.99,-7.9,0.98,8.41,42.6,0.77,27.4,34.56,41.13,34.6,1.11,1.41,15.2,56.6
SW_0552,SW_0552: OVERSOLD_SPRI | 5Slots | LIVERMORE_ | THREE_TIER_W,OVERSOLD_SPRINGBOARD,5,LIVERMORE_50,THREE_TIER_WIDE,22.57,-9.14,-17.6,0.77,11.12,59.0,1.26,41.31,22.05,28.61,22.1,1.3,1.41,10.1,51.8
SW_0911,SW_0911: MULTI_FACTOR_ | 3Slots | LIVERMORE_ | THREE_TIER_T,MULTI_FACTOR_APEX,3,LIVERMORE_50,THREE_TIER_TIGHT,22.53,-21.34,-38.4,0.63,12.99,71.1,0.76,25.11,33.39,39.96,33.4,1.04,1.34,14.2,55.8
SW_0207,SW_0207: CLENOW_SMOOTH | 3Slots | CONSERVATI | THREE_TIER_W,CLENOW_SMOOTHNESS,3,CONSERVATIVE_25,THREE_TIER_WIDE,22.53,-9.0,-17.3,0.75,7.81,39.2,0.65,40.7,34.2,40.77,34.2,0.84,1.31,17.9,61.0
SW_0291,SW_0291: CLENOW_SMOOTH | 8Slots | LIVERMORE_ | THREE_TIER_T,CLENOW_SMOOTHNESS,8,LIVERMORE_50,THREE_TIER_TIGHT,22.53,-6.77,-13.2,0.7,7.22,35.9,0.95,57.89,20.81,27.38,20.8,0.9,1.21,11.3,57.0
SW_0560,SW_0560: OVERSOLD_SPRI | 5Slots | AGGRESSIVE | CHANDELIER_R,OVERSOLD_SPRINGBOARD,5,AGGRESSIVE_75,CHANDELIER_RUNNER,22.52,-3.3,-6.5,0.74,7.14,35.4,1.46,55.35,16.71,23.28,16.7,1.1,1.43,12.1,53.8
SW_0417,SW_0417: MINERVINI_VCP | 3Slots | AGGRESSIVE | THREE_TIER_W,MINERVINI_VCP,3,AGGRESSIVE_75,THREE_TIER_WIDE,22.51,2.82,5.8,1.08,7.11,35.2,1.03,39.68,13.13,19.69,13.1,1.11,1.25,12.2,52.4
SW_0306,SW_0306: CLENOW_HIGH_C | 3Slots | CONSERVATI | THREE_TIER_T,CLENOW_HIGH_CONVICTION,3,CONSERVATIVE_25,THREE_TIER_TIGHT,22.49,4.57,9.4,0.67,6.95,34.4,0.4,25.93,29.72,36.28,29.7,0.77,1.64,6.1,68.0
SW_0237,SW_0237: CLENOW_SMOOTH | 4Slots | AGGRESSIVE | THREE_TIER_W,CLENOW_SMOOTHNESS,4,AGGRESSIVE_75,THREE_TIER_WIDE,22.44,-11.2,-21.3,0.69,6.41,31.4,0.72,72.74,11.85,18.42,11.8,0.95,1.09,22.5,52.4
SW_0270,SW_0270: CLENOW_SMOOTH | 6Slots | CONSERVATI | CHANDELIER_R,CLENOW_SMOOTHNESS,6,CONSERVATIVE_25,CHANDELIER_RUNNER,22.32,-3.38,-6.7,0.65,5.98,29.1,0.81,42.16,35.77,42.34,35.8,0.8,1.45,12.7,64.3
SW_0539,SW_0539: OVERSOLD_SPRI | 4Slots | AGGRESSIVE | REGIME_ADAPT,OVERSOLD_SPRINGBOARD,4,AGGRESSIVE_75,REGIME_ADAPTIVE,22.27,0.23,0.5,1.11,5.47,26.4,1.37,50.07,18.92,25.49,18.9,1.33,1.34,12.5,51.2
SW_0325,SW_0325: CLENOW_HIGH_C | 4Slots | NONE | CHANDELIER_R,CLENOW_HIGH_CONVICTION,4,NONE,CHANDELIER_RUNNER,22.24,6.08,12.6,0.71,5.54,26.7,0.5,41.45,19.7,26.27,19.7,0.73,1.41,6.5,66.0
SW_0317,SW_0317: CLENOW_HIGH_C | 3Slots | AGGRESSIVE | THREE_TIER_W,CLENOW_HIGH_CONVICTION,3,AGGRESSIVE_75,THREE_TIER_WIDE,22.18,3.57,7.3,0.62,3.7,17.4,0.44,42.68,31.08,37.64,31.1,0.85,1.7,6.8,67.3
SW_0548,SW_0548: OVERSOLD_SPRI | 5Slots | CONSERVATI | ASYMMETRIC_R,OVERSOLD_SPRINGBOARD,5,CONSERVATIVE_25,ASYMMETRIC_RUNNER,22.11,-6.55,-12.8,0.92,9.23,47.4,1.63,45.3,22.99,29.55,23.0,1.34,1.42,10.2,51.4
SW_0559,SW_0559: OVERSOLD_SPRI | 5Slots | AGGRESSIVE | REGIME_ADAPT,OVERSOLD_SPRINGBOARD,5,AGGRESSIVE_75,REGIME_ADAPTIVE,22.1,-0.32,-0.7,1.22,6.67,32.8,1.57,46.75,9.0,15.56,9.0,1.12,1.15,9.7,50.3
SW_0377,SW_0377: CLENOW_HIGH_C | 6Slots | AGGRESSIVE | THREE_TIER_W,CLENOW_HIGH_CONVICTION,6,AGGRESSIVE_75,THREE_TIER_WIDE,21.97,4.58,9.4,0.72,3.2,14.9,0.57,51.41,21.27,27.83,21.3,0.91,1.59,5.5,63.2
SW_0284,SW_0284: CLENOW_SMOOTH | 8Slots | NONE | REGIME_ADAPT,CLENOW_SMOOTHNESS,8,NONE,REGIME_ADAPTIVE,21.91,-6.9,-13.4,0.77,7.52,37.5,0.89,57.04,18.1,24.67,18.1,0.89,1.2,9.8,57.2
SW_0327,SW_0327: CLENOW_HIGH_C | 4Slots | CONSERVATI | THREE_TIER_W,CLENOW_HIGH_CONVICTION,4,CONSERVATIVE_25,THREE_TIER_WIDE,21.83,4.41,9.1,0.68,4.95,23.6,0.45,42.85,20.36,26.92,20.4,0.76,1.42,7.2,64.9
SW_0676,SW_0676: SECTOR_LEAD_R | 6Slots | AGGRESSIVE | THREE_TIER_T,SECTOR_LEAD_RS,6,AGGRESSIVE_75,THREE_TIER_TIGHT,21.79,-15.95,-29.6,0.82,9.52,49.1,0.7,62.36,15.32,21.89,15.3,0.8,1.11,20.7,57.6
SW_0339,SW_0339: CLENOW_HIGH_C | 4Slots | AGGRESSIVE | REGIME_ADAPT,CLENOW_HIGH_CONVICTION,4,AGGRESSIVE_75,REGIME_ADAPTIVE,21.74,6.3,13.1,0.74,3.81,17.9,0.62,37.8,30.86,37.42,30.9,1.03,1.81,6.3,61.9
SW_0294,SW_0294: CLENOW_SMOOTH | 8Slots | LIVERMORE_ | REGIME_ADAPT,CLENOW_SMOOTHNESS,8,LIVERMORE_50,REGIME_ADAPTIVE,21.74,-3.99,-7.9,0.76,7.25,36.0,0.83,46.52,19.52,26.08,19.5,0.8,1.22,9.6,60.2
SW_0624,SW_0624: SECTOR_LEAD_R | 4Slots | NONE | REGIME_ADAPT,SECTOR_LEAD_RS,4,NONE,REGIME_ADAPTIVE,21.71,-18.51,-33.8,0.89,8.58,43.6,0.72,63.02,33.09,39.66,33.1,0.88,1.41,19.1,61.9
SW_0698,SW_0698: SECTOR_LEAD_R | 8Slots | AGGRESSIVE | ASYMMETRIC_R,SECTOR_LEAD_RS,8,AGGRESSIVE_75,ASYMMETRIC_RUNNER,21.63,-19.36,-35.2,0.82,10.39,54.4,0.58,54.33,27.76,34.33,27.8,0.86,1.33,17.1,60.1
SW_0313,SW_0313: CLENOW_HIGH_C | 3Slots | LIVERMORE_ | ASYMMETRIC_R,CLENOW_HIGH_CONVICTION,3,LIVERMORE_50,ASYMMETRIC_RUNNER,21.59,-4.68,-9.2,0.47,6.85,33.8,0.46,51.27,29.61,36.18,29.6,0.73,1.6,9.8,68.5
SW_0348,SW_0348: CLENOW_HIGH_C | 5Slots | CONSERVATI | ASYMMETRIC_R,CLENOW_HIGH_CONVICTION,5,CONSERVATIVE_25,ASYMMETRIC_RUNNER,21.5,4.94,10.2,0.69,4.87,23.3,0.48,39.46,20.2,26.76,20.2,0.79,1.52,5.6,65.6
SW_0984,SW_0984: MULTI_FACTOR_ | 8Slots | NONE | REGIME_ADAPT,MULTI_FACTOR_APEX,8,NONE,REGIME_ADAPTIVE,21.46,-18.92,-34.5,0.92,13.05,71.5,1.15,38.65,21.34,27.9,21.3,0.97,1.24,16.0,56.2
SW_0302,SW_0302: CLENOW_HIGH_C | 3Slots | NONE | THREE_TIER_W,CLENOW_HIGH_CONVICTION,3,NONE,THREE_TIER_WIDE,21.42,3.5,7.2,0.71,5.83,28.3,0.47,38.84,23.86,30.43,23.9,0.82,1.44,7.5,63.8
SW_0322,SW_0322: CLENOW_HIGH_C | 4Slots | NONE | THREE_TIER_W,CLENOW_HIGH_CONVICTION,4,NONE,THREE_TIER_WIDE,21.41,5.0,10.3,0.78,3.74,17.5,0.46,53.03,16.66,23.22,16.7,0.8,1.29,6.8,61.8
SW_0376,SW_0376: CLENOW_HIGH_C | 6Slots | AGGRESSIVE | THREE_TIER_T,CLENOW_HIGH_CONVICTION,6,AGGRESSIVE_75,THREE_TIER_TIGHT,21.4,3.96,8.2,0.7,3.5,16.4,0.57,49.07,21.38,27.95,21.4,0.98,1.6,5.4,61.4
SW_0650,SW_0650: SECTOR_LEAD_R | 5Slots | CONSERVATI | CHANDELIER_R,SECTOR_LEAD_RS,5,CONSERVATIVE_25,CHANDELIER_RUNNER,21.39,-20.36,-36.8,0.48,9.33,48.0,0.66,60.25,32.71,39.28,32.7,0.7,1.47,22.2,68.3
SW_0976,SW_0976: MULTI_FACTOR_ | 6Slots | AGGRESSIVE | THREE_TIER_T,MULTI_FACTOR_APEX,6,AGGRESSIVE_75,THREE_TIER_TIGHT,21.38,-18.87,-34.4,0.74,11.28,60.0,1.04,45.17,20.08,26.64,20.1,0.96,1.14,16.6,55.0
SW_0347,SW_0347: CLENOW_HIGH_C | 5Slots | CONSERVATI | THREE_TIER_W,CLENOW_HIGH_CONVICTION,5,CONSERVATIVE_25,THREE_TIER_WIDE,21.38,5.47,11.3,0.76,4.81,23.0,0.48,38.66,17.7,24.27,17.7,0.8,1.39,5.3,63.5
SW_0204,SW_0204: CLENOW_SMOOTH | 3Slots | NONE | REGIME_ADAPT,CLENOW_SMOOTHNESS,3,NONE,REGIME_ADAPTIVE,21.37,-6.7,-13.0,0.65,7.97,40.1,0.79,42.79,17.09,23.65,17.1,0.87,1.14,30.9,56.9
SW_0575,SW_0575: OVERSOLD_SPRI | 6Slots | LIVERMORE_ | CHANDELIER_R,OVERSOLD_SPRINGBOARD,6,LIVERMORE_50,CHANDELIER_RUNNER,21.34,-13.87,-26.0,0.99,11.16,59.2,1.62,45.27,19.46,26.03,19.5,0.96,1.41,12.0,60.8
SW_0431,SW_0431: MINERVINI_VCP | 4Slots | LIVERMORE_ | THREE_TIER_T,MINERVINI_VCP,4,LIVERMORE_50,THREE_TIER_TIGHT,21.31,2.31,4.7,0.96,8.14,41.1,0.83,41.2,-5.33,1.24,-5.3,1.03,0.87,19.9,47.1
SW_0334,SW_0334: CLENOW_HIGH_C | 4Slots | LIVERMORE_ | REGIME_ADAPT,CLENOW_HIGH_CONVICTION,4,LIVERMORE_50,REGIME_ADAPTIVE,21.28,4.2,8.6,0.68,3.36,15.7,0.61,48.65,26.79,33.36,26.8,0.96,1.64,8.2,62.9
SW_0275,SW_0275: CLENOW_SMOOTH | 6Slots | LIVERMORE_ | CHANDELIER_R,CLENOW_SMOOTHNESS,6,LIVERMORE_50,CHANDELIER_RUNNER,21.24,-4.05,-8.0,0.59,5.41,26.1,0.9,39.6,38.99,45.56,39.0,0.93,1.45,12.9,60.7
SW_0345,SW_0345: CLENOW_HIGH_C | 5Slots | NONE | CHANDELIER_R,CLENOW_HIGH_CONVICTION,5,NONE,CHANDELIER_RUNNER,21.13,4.62,9.5,0.73,5.96,29.0,0.53,42.45,12.53,19.09,12.5,0.71,1.21,7.4,63.0
SW_0309,SW_0309: CLENOW_HIGH_C | 3Slots | CONSERVATI | REGIME_ADAPT,CLENOW_HIGH_CONVICTION,3,CONSERVATIVE_25,REGIME_ADAPTIVE,21.06,7.14,14.9,0.69,4.89,23.4,0.45,31.12,21.41,27.98,21.4,0.75,1.4,8.3,64.9
SW_0230,SW_0230: CLENOW_SMOOTH | 4Slots | CONSERVATI | CHANDELIER_R,CLENOW_SMOOTHNESS,4,CONSERVATIVE_25,CHANDELIER_RUNNER,20.92,-6.54,-12.8,0.59,3.79,17.8,0.86,49.22,43.24,49.81,43.2,0.87,1.49,14.0,63.0
SW_0378,SW_0378: CLENOW_HIGH_C | 6Slots | AGGRESSIVE | ASYMMETRIC_R,CLENOW_HIGH_CONVICTION,6,AGGRESSIVE_75,ASYMMETRIC_RUNNER,20.87,6.64,13.8,0.71,2.87,13.2,0.55,43.32,20.41,26.97,20.4,0.82,1.59,4.7,65.2
SW_0554,SW_0554: OVERSOLD_SPRI | 5Slots | LIVERMORE_ | REGIME_ADAPT,OVERSOLD_SPRINGBOARD,5,LIVERMORE_50,REGIME_ADAPTIVE,20.82,-4.07,-8.0,1.04,8.48,43.0,1.54,35.82,13.96,20.52,14.0,1.26,1.23,11.8,49.4
SW_0974,SW_0974: MULTI_FACTOR_ | 6Slots | LIVERMORE_ | REGIME_ADAPT,MULTI_FACTOR_APEX,6,LIVERMORE_50,REGIME_ADAPTIVE,20.82,-19.3,-35.1,0.83,12.44,67.5,0.93,49.63,7.08,13.64,7.1,0.88,1.03,19.7,54.8
SW_0280,SW_0280: CLENOW_SMOOTH | 6Slots | AGGRESSIVE | CHANDELIER_R,CLENOW_SMOOTHNESS,6,AGGRESSIVE_75,CHANDELIER_RUNNER,20.81,-2.67,-5.3,0.68,2.75,12.7,1.1,55.69,40.46,47.02,40.5,0.89,1.47,12.1,61.4
SW_0968,SW_0968: MULTI_FACTOR_ | 6Slots | CONSERVATI | ASYMMETRIC_R,MULTI_FACTOR_APEX,6,CONSERVATIVE_25,ASYMMETRIC_RUNNER,20.81,-17.87,-32.8,0.64,12.45,67.5,0.94,45.57,8.6,15.16,8.6,0.8,1.02,17.2,56.4
SW_0359,SW_0359: CLENOW_HIGH_C | 5Slots | AGGRESSIVE | REGIME_ADAPT,CLENOW_HIGH_CONVICTION,5,AGGRESSIVE_75,REGIME_ADAPTIVE,20.78,2.3,4.7,0.71,4.21,19.9,0.69,46.69,22.45,29.02,22.4,0.96,1.61,5.2,62.0
SW_0289,SW_0289: CLENOW_SMOOTH | 8Slots | CONSERVATI | REGIME_ADAPT,CLENOW_SMOOTHNESS,8,CONSERVATIVE_25,REGIME_ADAPTIVE,20.76,-4.86,-9.6,0.76,6.04,29.4,0.86,51.84,20.64,27.21,20.6,0.84,1.24,9.2,59.6
SW_0209,SW_0209: CLENOW_SMOOTH | 3Slots | CONSERVATI | REGIME_ADAPT,CLENOW_SMOOTHNESS,3,CONSERVATIVE_25,REGIME_ADAPTIVE,20.69,-6.23,-12.2,0.7,4.97,23.8,0.69,49.17,27.41,33.98,27.4,0.79,1.26,24.6,61.2
SW_0218,SW_0218: CLENOW_SMOOTH | 3Slots | AGGRESSIVE | ASYMMETRIC_R,CLENOW_SMOOTHNESS,3,AGGRESSIVE_75,ASYMMETRIC_RUNNER,20.68,-17.78,-32.6,0.62,8.61,43.8,0.63,49.51,32.86,39.42,32.9,0.91,1.33,19.5,59.1
SW_0964,SW_0964: MULTI_FACTOR_ | 6Slots | NONE | REGIME_ADAPT,MULTI_FACTOR_APEX,6,NONE,REGIME_ADAPTIVE,20.67,-22.81,-40.7,0.88,13.85,76.9,1.04,37.04,21.41,27.97,21.4,0.93,1.23,17.9,57.3
SW_0332,SW_0332: CLENOW_HIGH_C | 4Slots | LIVERMORE_ | THREE_TIER_W,CLENOW_HIGH_CONVICTION,4,LIVERMORE_50,THREE_TIER_WIDE,20.64,0.66,1.3,0.59,5.65,27.3,0.58,39.19,23.83,30.39,23.8,0.73,1.54,6.0,68.3
SW_0375,SW_0375: CLENOW_HIGH_C | 6Slots | LIVERMORE_ | CHANDELIER_R,CLENOW_HIGH_CONVICTION,6,LIVERMORE_50,CHANDELIER_RUNNER,20.61,3.83,7.9,0.55,4.6,21.9,0.71,40.18,21.79,28.36,21.8,0.81,1.59,5.9,65.6
SW_0328,SW_0328: CLENOW_HIGH_C | 4Slots | CONSERVATI | ASYMMETRIC_R,CLENOW_HIGH_CONVICTION,4,CONSERVATIVE_25,ASYMMETRIC_RUNNER,20.6,3.97,8.2,0.61,4.93,23.6,0.44,36.45,23.01,29.58,23.0,0.77,1.53,7.3,66.1
SW_0326,SW_0326: CLENOW_HIGH_C | 4Slots | CONSERVATI | THREE_TIER_T,CLENOW_HIGH_CONVICTION,4,CONSERVATIVE_25,THREE_TIER_TIGHT,20.5,4.64,9.6,0.76,4.69,22.3,0.44,38.35,20.14,26.71,20.1,0.73,1.43,6.7,66.1
SW_0374,SW_0374: CLENOW_HIGH_C | 6Slots | LIVERMORE_ | REGIME_ADAPT,CLENOW_HIGH_CONVICTION,6,LIVERMORE_50,REGIME_ADAPTIVE,20.49,7.05,14.7,0.81,2.19,10.0,0.58,44.4,20.7,27.26,20.7,1.1,1.57,4.9,57.5
SW_0395,SW_0395: CLENOW_HIGH_C | 8Slots | LIVERMORE_ | CHANDELIER_R,CLENOW_HIGH_CONVICTION,8,LIVERMORE_50,CHANDELIER_RUNNER,20.45,3.37,6.9,0.55,3.35,15.6,0.69,53.11,17.77,24.33,17.8,0.84,1.54,4.5,64.3
SW_0303,SW_0303: CLENOW_HIGH_C | 3Slots | NONE | ASYMMETRIC_R,CLENOW_HIGH_CONVICTION,3,NONE,ASYMMETRIC_RUNNER,20.39,0.1,0.2,0.62,5.12,24.5,0.44,47.64,25.45,32.01,25.4,0.78,1.5,7.9,66.0
SW_0299,SW_0299: CLENOW_SMOOTH | 8Slots | AGGRESSIVE | REGIME_ADAPT,CLENOW_SMOOTHNESS,8,AGGRESSIVE_75,REGIME_ADAPTIVE,20.36,-5.6,-11.0,0.78,6.91,34.1,0.79,47.13,23.37,29.94,23.4,0.84,1.29,8.8,60.4
SW_0689,SW_0689: SECTOR_LEAD_R | 8Slots | CONSERVATI | REGIME_ADAPT,SECTOR_LEAD_RS,8,CONSERVATIVE_25,REGIME_ADAPTIVE,20.36,-17.61,-32.3,0.88,10.14,52.9,0.85,59.03,17.82,24.38,17.8,0.83,1.22,19.2,59.9
SW_0687,SW_0687: SECTOR_LEAD_R | 8Slots | CONSERVATI | THREE_TIER_W,SECTOR_LEAD_RS,8,CONSERVATIVE_25,THREE_TIER_WIDE,20.28,-13.94,-26.1,0.75,8.33,42.2,0.76,58.36,20.07,26.63,20.1,0.88,1.23,18.0,59.3
