id,name,asset_mode,filter,basket_size,exit_protocol,composite_score,full_ret,full_alpha,full_xirr,one_yr_ret,one_yr_alpha,one_yr_xirr,bear_ret,bear_alpha,bear_xirr,bull_ret,full_pr,full_dd
SIP_0212,SIP_0212: TACTICAL_MA | CLENOW_MOMENTU | 5Stk | SMART_STEPLA,TACTICAL_MACRO_90_10,CLENOW_MOMENTUM,5,SMART_STEPLADDER,10.52,9.71,-8.04,7.1,7.4,9.85,16.6,-17.31,2.94,14.5,13.38,1.84,10.8
SIP_0926,SIP_0926: MULTI_ASSET | MULTI_LOOKBACK | 3Stk | VAN_THARP_3T,MULTI_ASSET_BALANCED,MULTI_LOOKBACK_BLEND,3,VAN_THARP_3TIER,10.5,4.53,-13.22,3.4,12.44,14.89,28.4,-23.08,-2.82,14.5,13.45,0.3,14.9
SIP_0675,SIP_0675: MOMENTUM_RO | MOM_HURDLE_20 | 8Stk | TIME_DECAY_M,MOMENTUM_ROTATE_DYNAMIC,MOM_HURDLE_20,8,TIME_DECAY_MOMENTUM,10.5,8.3,-9.45,6.1,9.13,11.58,20.6,-18.14,2.11,14.5,12.83,2.27,11.7
SIP_0726,SIP_0726: MOMENTUM_RO | MULTI_LOOKBACK | 3Stk | VAN_THARP_3T,MOMENTUM_ROTATE_DYNAMIC,MULTI_LOOKBACK_BLEND,3,VAN_THARP_3TIER,10.5,4.53,-13.22,3.4,12.44,14.89,28.4,-23.08,-2.82,14.5,13.45,0.3,14.9
SIP_0526,SIP_0526: TACTICAL_MA | MULTI_LOOKBACK | 3Stk | VAN_THARP_3T,TACTICAL_MACRO_80_20,MULTI_LOOKBACK_BLEND,3,VAN_THARP_3TIER,10.5,4.53,-13.22,3.4,12.44,14.89,28.4,-23.08,-2.82,14.5,13.45,0.3,14.9
SIP_0875,SIP_0875: MULTI_ASSET | MOM_HURDLE_20 | 8Stk | TIME_DECAY_M,MULTI_ASSET_BALANCED,MOM_HURDLE_20,8,TIME_DECAY_MOMENTUM,10.5,8.3,-9.45,6.1,9.13,11.58,20.6,-18.14,2.11,14.5,12.83,2.27,11.7
SIP_0475,SIP_0475: TACTICAL_MA | MOM_HURDLE_20 | 8Stk | TIME_DECAY_M,TACTICAL_MACRO_80_20,MOM_HURDLE_20,8,TIME_DECAY_MOMENTUM,10.5,8.3,-9.45,6.1,9.13,11.58,20.6,-18.14,2.11,14.5,12.83,2.27,11.7
SIP_0044,SIP_0044: PURE_STOCKS | CLENOW_HIGH_CO | 6Stk | DYNAMIC_ATR,PURE_STOCKS,CLENOW_HIGH_CONVICTION,6,DYNAMIC_ATR,10.49,12.26,-5.48,8.9,9.22,11.67,20.8,-13.17,7.08,14.5,7.81,2.26,7.0
SIP_0359,SIP_0359: TACTICAL_MA | 52W_HIGH_PROXI | 4Stk | DYNAMIC_ATR,TACTICAL_MACRO_90_10,52W_HIGH_PROXIMITY,4,DYNAMIC_ATR,10.45,9.03,-8.72,6.6,5.9,8.35,13.2,-12.9,7.35,14.5,15.76,2.64,11.4
SIP_0351,SIP_0351: TACTICAL_MA | 52W_HIGH_PROXI | 3Stk | VAN_THARP_3T,TACTICAL_MACRO_90_10,52W_HIGH_PROXIMITY,3,VAN_THARP_3TIER,10.45,-4.18,-21.93,-3.2,13.9,16.35,31.9,-20.79,-0.54,14.5,22.93,0.34,12.7
SIP_0751,SIP_0751: MOMENTUM_RO | 52W_HIGH_PROXI | 3Stk | VAN_THARP_3T,MOMENTUM_ROTATE_DYNAMIC,52W_HIGH_PROXIMITY,3,VAN_THARP_3TIER,10.44,-3.62,-21.36,-2.7,13.22,15.67,30.3,-20.79,-0.54,14.5,22.83,0.34,12.6
SIP_0551,SIP_0551: TACTICAL_MA | 52W_HIGH_PROXI | 3Stk | VAN_THARP_3T,TACTICAL_MACRO_80_20,52W_HIGH_PROXIMITY,3,VAN_THARP_3TIER,10.44,-3.62,-21.36,-2.7,13.22,15.67,30.3,-20.79,-0.54,14.5,22.83,0.34,12.6
SIP_0951,SIP_0951: MULTI_ASSET | 52W_HIGH_PROXI | 3Stk | VAN_THARP_3T,MULTI_ASSET_BALANCED,52W_HIGH_PROXIMITY,3,VAN_THARP_3TIER,10.44,-3.62,-21.36,-2.7,13.22,15.67,30.3,-20.79,-0.54,14.5,22.83,0.34,12.6
SIP_0061,SIP_0061: PURE_STOCKS | MOM_HURDLE_20 | 5Stk | VAN_THARP_3T,PURE_STOCKS,MOM_HURDLE_20,5,VAN_THARP_3TIER,10.43,-2.72,-20.47,-2.1,15.05,17.5,34.7,-18.39,1.86,14.5,19.47,0.32,12.7
SIP_0100,SIP_0100: PURE_STOCKS | MOM_HURDLE_30 | 8Stk | TIME_DECAY_M,PURE_STOCKS,MOM_HURDLE_30,8,TIME_DECAY_MOMENTUM,10.42,10.62,-7.13,7.7,6.2,8.65,13.9,-15.18,5.07,14.5,13.3,2.44,12.4
SIP_0223,SIP_0223: TACTICAL_MA | CLENOW_MOMENTU | 8Stk | ADAPTIVE_STR,TACTICAL_MACRO_90_10,CLENOW_MOMENTUM,8,ADAPTIVE_STRUCTURAL,10.4,4.25,-13.49,3.1,8.46,10.91,19.1,-17.89,2.36,14.5,18.46,1.77,9.6
SIP_0211,SIP_0211: TACTICAL_MA | CLENOW_MOMENTU | 5Stk | VAN_THARP_3T,TACTICAL_MACRO_90_10,CLENOW_MOMENTUM,5,VAN_THARP_3TIER,10.32,13.22,-4.52,9.5,3.44,5.89,7.6,-17.12,3.13,14.5,13.11,0.4,6.0
SIP_0774,SIP_0774: MOMENTUM_RO | 52W_HIGH_PROXI | 8Stk | DYNAMIC_ATR,MOMENTUM_ROTATE_DYNAMIC,52W_HIGH_PROXIMITY,8,DYNAMIC_ATR,10.32,13.36,-4.38,9.6,2.27,4.72,5.0,-14.25,6.0,14.5,14.42,2.92,10.9
SIP_0266,SIP_0266: TACTICAL_MA | MOM_HURDLE_20 | 6Stk | VAN_THARP_3T,TACTICAL_MACRO_90_10,MOM_HURDLE_20,6,VAN_THARP_3TIER,10.32,-3.17,-20.92,-2.4,16.74,19.19,38.9,-17.81,2.44,14.5,17.31,0.4,8.7
SIP_0574,SIP_0574: TACTICAL_MA | 52W_HIGH_PROXI | 8Stk | DYNAMIC_ATR,TACTICAL_MACRO_80_20,52W_HIGH_PROXIMITY,8,DYNAMIC_ATR,10.32,13.36,-4.38,9.6,2.27,4.72,5.0,-14.25,6.0,14.5,14.42,2.92,10.9
SIP_0974,SIP_0974: MULTI_ASSET | 52W_HIGH_PROXI | 8Stk | DYNAMIC_ATR,MULTI_ASSET_BALANCED,52W_HIGH_PROXIMITY,8,DYNAMIC_ATR,10.32,13.36,-4.38,9.6,2.27,4.72,5.0,-14.25,6.0,14.5,14.42,2.92,10.9
SIP_0267,SIP_0267: TACTICAL_MA | MOM_HURDLE_20 | 6Stk | SMART_STEPLA,TACTICAL_MACRO_90_10,MOM_HURDLE_20,6,SMART_STEPLADDER,10.3,-0.62,-18.37,-0.5,14.27,16.72,32.8,-18.7,1.55,14.5,16.98,2.34,12.0
SIP_0759,SIP_0759: MOMENTUM_RO | 52W_HIGH_PROXI | 4Stk | DYNAMIC_ATR,MOMENTUM_ROTATE_DYNAMIC,52W_HIGH_PROXIMITY,4,DYNAMIC_ATR,10.29,8.76,-8.99,6.4,5.59,8.04,12.5,-12.9,7.35,14.5,15.7,2.64,11.3
SIP_0959,SIP_0959: MULTI_ASSET | 52W_HIGH_PROXI | 4Stk | DYNAMIC_ATR,MULTI_ASSET_BALANCED,52W_HIGH_PROXIMITY,4,DYNAMIC_ATR,10.29,8.76,-8.99,6.4,5.59,8.04,12.5,-12.9,7.35,14.5,15.7,2.64,11.3
SIP_0559,SIP_0559: TACTICAL_MA | 52W_HIGH_PROXI | 4Stk | DYNAMIC_ATR,TACTICAL_MACRO_80_20,52W_HIGH_PROXIMITY,4,DYNAMIC_ATR,10.29,8.76,-8.99,6.4,5.59,8.04,12.5,-12.9,7.35,14.5,15.7,2.64,11.3
SIP_0365,SIP_0365: TACTICAL_MA | 52W_HIGH_PROXI | 5Stk | TIME_DECAY_M,TACTICAL_MACRO_90_10,52W_HIGH_PROXIMITY,5,TIME_DECAY_MOMENTUM,10.27,6.23,-11.51,4.6,5.09,7.54,11.3,-13.59,6.66,14.5,19.38,2.56,12.1
SIP_0290,SIP_0290: TACTICAL_MA | MOM_HURDLE_30 | 5Stk | TIME_DECAY_M,TACTICAL_MACRO_90_10,MOM_HURDLE_30,5,TIME_DECAY_MOMENTUM,10.18,10.65,-7.09,7.7,6.75,9.2,15.1,-15.8,4.45,14.5,11.41,2.16,12.8
SIP_0341,SIP_0341: TACTICAL_MA | MULTI_LOOKBACK | 6Stk | VAN_THARP_3T,TACTICAL_MACRO_90_10,MULTI_LOOKBACK_BLEND,6,VAN_THARP_3TIER,10.18,4.0,-13.75,3.0,8.77,11.22,19.8,-17.65,2.6,14.5,17.1,0.43,10.8
SIP_0823,SIP_0823: MULTI_ASSET | CLENOW_MOMENTU | 8Stk | ADAPTIVE_STR,MULTI_ASSET_BALANCED,CLENOW_MOMENTUM,8,ADAPTIVE_STRUCTURAL,10.14,3.62,-14.13,2.7,8.01,10.46,18.0,-17.89,2.36,14.5,18.42,1.77,9.5
SIP_0062,SIP_0062: PURE_STOCKS | MOM_HURDLE_20 | 5Stk | SMART_STEPLA,PURE_STOCKS,MOM_HURDLE_20,5,SMART_STEPLADDER,10.14,-1.6,-19.35,-1.2,12.73,15.18,29.1,-18.93,1.33,14.5,19.32,2.12,15.0
SIP_0423,SIP_0423: TACTICAL_MA | CLENOW_MOMENTU | 8Stk | ADAPTIVE_STR,TACTICAL_MACRO_80_20,CLENOW_MOMENTUM,8,ADAPTIVE_STRUCTURAL,10.14,3.62,-14.13,2.7,8.01,10.46,18.0,-17.89,2.36,14.5,18.42,1.77,9.5
SIP_0623,SIP_0623: MOMENTUM_RO | CLENOW_MOMENTU | 8Stk | ADAPTIVE_STR,MOMENTUM_ROTATE_DYNAMIC,CLENOW_MOMENTUM,8,ADAPTIVE_STRUCTURAL,10.14,3.62,-14.13,2.7,8.01,10.46,18.0,-17.89,2.36,14.5,18.42,1.77,9.5
SIP_0330,SIP_0330: TACTICAL_MA | MULTI_LOOKBACK | 3Stk | TIME_DECAY_M,TACTICAL_MACRO_90_10,MULTI_LOOKBACK_BLEND,3,TIME_DECAY_MOMENTUM,10.12,1.84,-15.91,1.4,14.42,16.87,33.2,-23.01,-2.76,14.5,12.57,1.52,18.8
SIP_0209,SIP_0209: TACTICAL_MA | CLENOW_MOMENTU | 4Stk | DYNAMIC_ATR,TACTICAL_MACRO_90_10,CLENOW_MOMENTUM,4,DYNAMIC_ATR,10.12,13.36,-4.38,9.6,7.91,10.35,17.8,-16.61,3.64,14.5,6.34,1.85,13.8
SIP_0418,SIP_0418: TACTICAL_MA | CLENOW_MOMENTU | 6Stk | ADAPTIVE_STR,TACTICAL_MACRO_80_20,CLENOW_MOMENTUM,6,ADAPTIVE_STRUCTURAL,10.07,6.2,-11.54,4.6,8.75,11.2,19.8,-18.13,2.12,14.5,13.8,1.79,9.8
SIP_0618,SIP_0618: MOMENTUM_RO | CLENOW_MOMENTU | 6Stk | ADAPTIVE_STR,MOMENTUM_ROTATE_DYNAMIC,CLENOW_MOMENTUM,6,ADAPTIVE_STRUCTURAL,10.07,6.2,-11.54,4.6,8.75,11.2,19.8,-18.13,2.12,14.5,13.8,1.79,9.8
SIP_0818,SIP_0818: MULTI_ASSET | CLENOW_MOMENTU | 6Stk | ADAPTIVE_STR,MULTI_ASSET_BALANCED,CLENOW_MOMENTUM,6,ADAPTIVE_STRUCTURAL,10.07,6.2,-11.54,4.6,8.75,11.2,19.8,-18.13,2.12,14.5,13.8,1.79,9.8
SIP_0338,SIP_0338: TACTICAL_MA | MULTI_LOOKBACK | 5Stk | ADAPTIVE_STR,TACTICAL_MACRO_90_10,MULTI_LOOKBACK_BLEND,5,ADAPTIVE_STRUCTURAL,10.06,3.12,-14.62,2.3,8.89,11.34,20.1,-18.57,1.69,14.5,17.62,1.66,9.6
SIP_0168,SIP_0168: PURE_STOCKS | 52W_HIGH_PROXI | 6Stk | ADAPTIVE_STR,PURE_STOCKS,52W_HIGH_PROXIMITY,6,ADAPTIVE_STRUCTURAL,10.05,8.24,-9.51,6.0,1.16,3.61,2.5,-14.57,5.68,14.5,20.76,2.9,10.5
SIP_0765,SIP_0765: MOMENTUM_RO | 52W_HIGH_PROXI | 5Stk | TIME_DECAY_M,MOMENTUM_ROTATE_DYNAMIC,52W_HIGH_PROXIMITY,5,TIME_DECAY_MOMENTUM,10.04,6.0,-11.75,4.4,4.54,6.99,10.1,-13.59,6.66,14.5,19.24,2.56,12.0
SIP_0965,SIP_0965: MULTI_ASSET | 52W_HIGH_PROXI | 5Stk | TIME_DECAY_M,MULTI_ASSET_BALANCED,52W_HIGH_PROXIMITY,5,TIME_DECAY_MOMENTUM,10.04,6.0,-11.75,4.4,4.54,6.99,10.1,-13.59,6.66,14.5,19.24,2.56,12.0
SIP_0565,SIP_0565: TACTICAL_MA | 52W_HIGH_PROXI | 5Stk | TIME_DECAY_M,TACTICAL_MACRO_80_20,52W_HIGH_PROXIMITY,5,TIME_DECAY_MOMENTUM,10.04,6.0,-11.75,4.4,4.54,6.99,10.1,-13.59,6.66,14.5,19.24,2.56,12.0
SIP_0263,SIP_0263: TACTICAL_MA | MOM_HURDLE_20 | 5Stk | ADAPTIVE_STR,TACTICAL_MACRO_90_10,MOM_HURDLE_20,5,ADAPTIVE_STRUCTURAL,10.04,1.57,-16.18,1.2,9.95,12.4,22.6,-18.49,1.76,14.5,18.12,1.94,13.0
SIP_0258,SIP_0258: TACTICAL_MA | MOM_HURDLE_20 | 4Stk | ADAPTIVE_STR,TACTICAL_MACRO_90_10,MOM_HURDLE_20,4,ADAPTIVE_STRUCTURAL,10.03,5.36,-12.39,4.0,10.14,12.59,23.0,-17.14,3.11,14.5,12.92,2.29,13.9
SIP_0541,SIP_0541: TACTICAL_MA | MULTI_LOOKBACK | 6Stk | VAN_THARP_3T,TACTICAL_MACRO_80_20,MULTI_LOOKBACK_BLEND,6,VAN_THARP_3TIER,10.03,3.84,-13.9,2.9,8.36,10.81,18.8,-17.65,2.6,14.5,17.05,0.43,10.7
SIP_0941,SIP_0941: MULTI_ASSET | MULTI_LOOKBACK | 6Stk | VAN_THARP_3T,MULTI_ASSET_BALANCED,MULTI_LOOKBACK_BLEND,6,VAN_THARP_3TIER,10.03,3.84,-13.9,2.9,8.36,10.81,18.8,-17.65,2.6,14.5,17.05,0.43,10.7
SIP_0741,SIP_0741: MOMENTUM_RO | MULTI_LOOKBACK | 6Stk | VAN_THARP_3T,MOMENTUM_ROTATE_DYNAMIC,MULTI_LOOKBACK_BLEND,6,VAN_THARP_3TIER,10.03,3.84,-13.9,2.9,8.36,10.81,18.8,-17.65,2.6,14.5,17.05,0.43,10.7
SIP_0412,SIP_0412: TACTICAL_MA | CLENOW_MOMENTU | 5Stk | SMART_STEPLA,TACTICAL_MACRO_80_20,CLENOW_MOMENTUM,5,SMART_STEPLADDER,10.02,8.46,-9.29,6.2,6.63,9.08,14.8,-17.31,2.94,14.5,13.38,1.84,10.7
SIP_0812,SIP_0812: MULTI_ASSET | CLENOW_MOMENTU | 5Stk | SMART_STEPLA,MULTI_ASSET_BALANCED,CLENOW_MOMENTUM,5,SMART_STEPLADDER,10.02,8.46,-9.29,6.2,6.63,9.08,14.8,-17.31,2.94,14.5,13.38,1.84,10.7
SIP_0612,SIP_0612: MOMENTUM_RO | CLENOW_MOMENTU | 5Stk | SMART_STEPLA,MOMENTUM_ROTATE_DYNAMIC,CLENOW_MOMENTUM,5,SMART_STEPLADDER,10.02,8.46,-9.29,6.2,6.63,9.08,14.8,-17.31,2.94,14.5,13.38,1.84,10.7
SIP_0136,SIP_0136: PURE_STOCKS | MULTI_LOOKBACK | 5Stk | VAN_THARP_3T,PURE_STOCKS,MULTI_LOOKBACK_BLEND,5,VAN_THARP_3TIER,10.01,1.26,-16.49,0.9,10.02,12.47,22.7,-19.36,0.9,14.5,18.37,0.33,11.3
SIP_0007,SIP_0007: PURE_STOCKS | CLENOW_MOMENTU | 4Stk | SMART_STEPLA,PURE_STOCKS,CLENOW_MOMENTUM,4,SMART_STEPLADDER,9.99,8.15,-9.6,6.0,9.82,12.27,22.2,-16.53,3.72,14.5,9.63,1.49,14.0
SIP_0331,SIP_0331: TACTICAL_MA | MULTI_LOOKBACK | 4Stk | VAN_THARP_3T,TACTICAL_MACRO_90_10,MULTI_LOOKBACK_BLEND,4,VAN_THARP_3TIER,9.98,3.74,-14.01,2.8,12.9,15.35,29.5,-21.85,-1.6,14.5,11.32,0.34,11.6
SIP_0611,SIP_0611: MOMENTUM_RO | CLENOW_MOMENTU | 5Stk | VAN_THARP_3T,MOMENTUM_ROTATE_DYNAMIC,CLENOW_MOMENTUM,5,VAN_THARP_3TIER,9.96,11.92,-5.83,8.6,3.27,5.72,7.2,-17.12,3.13,14.5,13.09,0.4,6.0
SIP_0411,SIP_0411: TACTICAL_MA | CLENOW_MOMENTU | 5Stk | VAN_THARP_3T,TACTICAL_MACRO_80_20,CLENOW_MOMENTUM,5,VAN_THARP_3TIER,9.96,11.92,-5.83,8.6,3.27,5.72,7.2,-17.12,3.13,14.5,13.09,0.4,6.0
SIP_0811,SIP_0811: MULTI_ASSET | CLENOW_MOMENTU | 5Stk | VAN_THARP_3T,MULTI_ASSET_BALANCED,CLENOW_MOMENTUM,5,VAN_THARP_3TIER,9.96,11.92,-5.83,8.6,3.27,5.72,7.2,-17.12,3.13,14.5,13.09,0.4,6.0
SIP_0132,SIP_0132: PURE_STOCKS | MULTI_LOOKBACK | 4Stk | SMART_STEPLA,PURE_STOCKS,MULTI_LOOKBACK_BLEND,4,SMART_STEPLADDER,9.93,3.81,-13.94,2.8,13.94,16.39,32.0,-21.62,-1.37,14.5,9.74,1.86,14.1
SIP_0328,SIP_0328: TACTICAL_MA | MULTI_LOOKBACK | 3Stk | ADAPTIVE_STR,TACTICAL_MACRO_90_10,MULTI_LOOKBACK_BLEND,3,ADAPTIVE_STRUCTURAL,9.93,2.16,-15.59,1.6,13.27,15.72,30.4,-23.32,-3.07,14.5,12.72,1.64,15.3
SIP_0666,SIP_0666: MOMENTUM_RO | MOM_HURDLE_20 | 6Stk | VAN_THARP_3T,MOMENTUM_ROTATE_DYNAMIC,MOM_HURDLE_20,6,VAN_THARP_3TIER,9.91,-3.45,-21.19,-2.6,15.54,17.99,35.9,-17.81,2.44,14.5,17.12,0.4,7.8
SIP_0866,SIP_0866: MULTI_ASSET | MOM_HURDLE_20 | 6Stk | VAN_THARP_3T,MULTI_ASSET_BALANCED,MOM_HURDLE_20,6,VAN_THARP_3TIER,9.91,-3.45,-21.19,-2.6,15.54,17.99,35.9,-17.81,2.44,14.5,17.12,0.4,7.8
SIP_0327,SIP_0327: TACTICAL_MA | MULTI_LOOKBACK | 3Stk | SMART_STEPLA,TACTICAL_MACRO_90_10,MULTI_LOOKBACK_BLEND,3,SMART_STEPLADDER,9.91,2.93,-14.81,2.2,12.4,14.85,28.4,-23.01,-2.76,14.5,12.62,1.64,18.0
SIP_0466,SIP_0466: TACTICAL_MA | MOM_HURDLE_20 | 6Stk | VAN_THARP_3T,TACTICAL_MACRO_80_20,MOM_HURDLE_20,6,VAN_THARP_3TIER,9.91,-3.45,-21.19,-2.6,15.54,17.99,35.9,-17.81,2.44,14.5,17.12,0.4,7.8
SIP_0409,SIP_0409: TACTICAL_MA | CLENOW_MOMENTU | 4Stk | DYNAMIC_ATR,TACTICAL_MACRO_80_20,CLENOW_MOMENTUM,4,DYNAMIC_ATR,9.88,12.79,-4.96,9.2,7.52,9.97,16.9,-16.61,3.64,14.5,6.33,1.85,13.7
SIP_0609,SIP_0609: MOMENTUM_RO | CLENOW_MOMENTU | 4Stk | DYNAMIC_ATR,MOMENTUM_ROTATE_DYNAMIC,CLENOW_MOMENTUM,4,DYNAMIC_ATR,9.88,12.79,-4.96,9.2,7.52,9.97,16.9,-16.61,3.64,14.5,6.33,1.85,13.7
SIP_0809,SIP_0809: MULTI_ASSET | CLENOW_MOMENTU | 4Stk | DYNAMIC_ATR,MULTI_ASSET_BALANCED,CLENOW_MOMENTUM,4,DYNAMIC_ATR,9.88,12.79,-4.96,9.2,7.52,9.97,16.9,-16.61,3.64,14.5,6.33,1.85,13.7
SIP_0357,SIP_0357: TACTICAL_MA | 52W_HIGH_PROXI | 4Stk | SMART_STEPLA,TACTICAL_MACRO_90_10,52W_HIGH_PROXIMITY,4,SMART_STEPLADDER,9.87,7.17,-10.58,5.3,5.05,7.5,11.2,-13.35,6.9,14.5,16.2,2.23,12.6
SIP_0272,SIP_0272: TACTICAL_MA | MOM_HURDLE_20 | 8Stk | SMART_STEPLA,TACTICAL_MACRO_90_10,MOM_HURDLE_20,8,SMART_STEPLADDER,9.86,-1.57,-19.32,-1.2,14.46,16.91,33.3,-18.79,1.46,14.5,15.78,2.39,11.4
SIP_0156,SIP_0156: PURE_STOCKS | 52W_HIGH_PROXI | 4Stk | VAN_THARP_3T,PURE_STOCKS,52W_HIGH_PROXIMITY,4,VAN_THARP_3TIER,9.84,5.3,-12.45,3.9,6.01,8.46,13.4,-13.07,7.18,14.5,17.31,0.34,10.2
SIP_0163,SIP_0163: PURE_STOCKS | 52W_HIGH_PROXI | 5Stk | ADAPTIVE_STR,PURE_STOCKS,52W_HIGH_PROXIMITY,5,ADAPTIVE_STRUCTURAL,9.84,8.15,-9.6,6.0,1.66,4.11,3.6,-13.67,6.58,14.5,19.05,2.68,9.3
SIP_0690,SIP_0690: MOMENTUM_RO | MOM_HURDLE_30 | 5Stk | TIME_DECAY_M,MOMENTUM_ROTATE_DYNAMIC,MOM_HURDLE_30,5,TIME_DECAY_MOMENTUM,9.83,9.46,-8.29,6.9,6.44,8.89,14.4,-15.8,4.45,14.5,11.44,2.16,12.8
SIP_0490,SIP_0490: TACTICAL_MA | MOM_HURDLE_30 | 5Stk | TIME_DECAY_M,TACTICAL_MACRO_80_20,MOM_HURDLE_30,5,TIME_DECAY_MOMENTUM,9.83,9.46,-8.29,6.9,6.44,8.89,14.4,-15.8,4.45,14.5,11.44,2.16,12.8
SIP_0890,SIP_0890: MULTI_ASSET | MOM_HURDLE_30 | 5Stk | TIME_DECAY_M,MULTI_ASSET_BALANCED,MOM_HURDLE_30,5,TIME_DECAY_MOMENTUM,9.83,9.46,-8.29,6.9,6.44,8.89,14.4,-15.8,4.45,14.5,11.44,2.16,12.8
SIP_0217,SIP_0217: TACTICAL_MA | CLENOW_MOMENTU | 6Stk | SMART_STEPLA,TACTICAL_MACRO_90_10,CLENOW_MOMENTUM,6,SMART_STEPLADDER,9.82,4.49,-13.26,3.3,8.96,11.41,20.2,-17.34,2.91,14.5,14.56,1.84,12.6
SIP_0137,SIP_0137: PURE_STOCKS | MULTI_LOOKBACK | 5Stk | SMART_STEPLA,PURE_STOCKS,MULTI_LOOKBACK_BLEND,5,SMART_STEPLADDER,9.76,2.31,-15.43,1.7,8.39,10.84,18.9,-19.52,0.73,14.5,17.78,1.96,11.3
SIP_0356,SIP_0356: TACTICAL_MA | 52W_HIGH_PROXI | 4Stk | VAN_THARP_3T,TACTICAL_MACRO_90_10,52W_HIGH_PROXIMITY,4,VAN_THARP_3TIER,9.74,5.26,-12.49,3.9,5.75,8.2,12.8,-13.07,7.18,14.5,17.12,0.34,10.0
SIP_0268,SIP_0268: TACTICAL_MA | MOM_HURDLE_20 | 6Stk | ADAPTIVE_STR,TACTICAL_MACRO_90_10,MOM_HURDLE_20,6,ADAPTIVE_STRUCTURAL,9.73,-1.38,-19.13,-1.0,12.72,15.17,29.1,-17.89,2.36,14.5,16.92,2.02,11.6
SIP_0225,SIP_0225: TACTICAL_MA | CLENOW_MOMENTU | 8Stk | TIME_DECAY_M,TACTICAL_MACRO_90_10,CLENOW_MOMENTUM,8,TIME_DECAY_MOMENTUM,9.73,7.86,-9.88,5.8,3.08,5.53,6.8,-18.33,1.92,14.5,17.09,1.85,13.0
SIP_0253,SIP_0253: TACTICAL_MA | MOM_HURDLE_20 | 3Stk | ADAPTIVE_STR,TACTICAL_MACRO_90_10,MOM_HURDLE_20,3,ADAPTIVE_STRUCTURAL,9.72,1.44,-16.31,1.1,9.57,12.02,21.6,-17.02,3.23,14.5,17.17,2.07,17.8
SIP_0667,SIP_0667: MOMENTUM_RO | MOM_HURDLE_20 | 6Stk | SMART_STEPLA,MOMENTUM_ROTATE_DYNAMIC,MOM_HURDLE_20,6,SMART_STEPLADDER,9.71,-1.81,-19.56,-1.4,13.2,15.65,30.2,-18.7,1.55,14.5,16.93,2.34,11.9
SIP_0867,SIP_0867: MULTI_ASSET | MOM_HURDLE_20 | 6Stk | SMART_STEPLA,MULTI_ASSET_BALANCED,MOM_HURDLE_20,6,SMART_STEPLADDER,9.71,-1.81,-19.56,-1.4,13.2,15.65,30.2,-18.7,1.55,14.5,16.93,2.34,11.9
SIP_0530,SIP_0530: TACTICAL_MA | MULTI_LOOKBACK | 3Stk | TIME_DECAY_M,TACTICAL_MACRO_80_20,MULTI_LOOKBACK_BLEND,3,TIME_DECAY_MOMENTUM,9.71,1.26,-16.49,0.9,13.47,15.92,30.9,-23.01,-2.76,14.5,12.58,1.52,18.8
SIP_0730,SIP_0730: MOMENTUM_RO | MULTI_LOOKBACK | 3Stk | TIME_DECAY_M,MOMENTUM_ROTATE_DYNAMIC,MULTI_LOOKBACK_BLEND,3,TIME_DECAY_MOMENTUM,9.71,1.26,-16.49,0.9,13.47,15.92,30.9,-23.01,-2.76,14.5,12.58,1.52,18.8
SIP_0930,SIP_0930: MULTI_ASSET | MULTI_LOOKBACK | 3Stk | TIME_DECAY_M,MULTI_ASSET_BALANCED,MULTI_LOOKBACK_BLEND,3,TIME_DECAY_MOMENTUM,9.71,1.26,-16.49,0.9,13.47,15.92,30.9,-23.01,-2.76,14.5,12.58,1.52,18.8
SIP_0467,SIP_0467: TACTICAL_MA | MOM_HURDLE_20 | 6Stk | SMART_STEPLA,TACTICAL_MACRO_80_20,MOM_HURDLE_20,6,SMART_STEPLADDER,9.71,-1.81,-19.56,-1.4,13.2,15.65,30.2,-18.7,1.55,14.5,16.93,2.34,11.9
SIP_0239,SIP_0239: TACTICAL_MA | CLENOW_HIGH_CO | 5Stk | DYNAMIC_ATR,TACTICAL_MACRO_90_10,CLENOW_HIGH_CONVICTION,5,DYNAMIC_ATR,9.69,8.82,-8.93,6.4,6.22,8.67,13.9,-13.05,7.2,14.5,11.9,2.56,6.6
SIP_0463,SIP_0463: TACTICAL_MA | MOM_HURDLE_20 | 5Stk | ADAPTIVE_STR,TACTICAL_MACRO_80_20,MOM_HURDLE_20,5,ADAPTIVE_STRUCTURAL,9.69,0.74,-17.01,0.6,9.48,11.93,21.4,-18.49,1.76,14.5,17.97,1.94,12.9
SIP_0863,SIP_0863: MULTI_ASSET | MOM_HURDLE_20 | 5Stk | ADAPTIVE_STR,MULTI_ASSET_BALANCED,MOM_HURDLE_20,5,ADAPTIVE_STRUCTURAL,9.69,0.74,-17.01,0.6,9.48,11.93,21.4,-18.49,1.76,14.5,17.97,1.94,12.9
SIP_0663,SIP_0663: MOMENTUM_RO | MOM_HURDLE_20 | 5Stk | ADAPTIVE_STR,MOMENTUM_ROTATE_DYNAMIC,MOM_HURDLE_20,5,ADAPTIVE_STRUCTURAL,9.69,0.74,-17.01,0.6,9.48,11.93,21.4,-18.49,1.76,14.5,17.97,1.94,12.9
