id,name,asset_mode,filter,basket_size,exit_protocol,booster,composite_score,full_ret,full_alpha,full_xirr,one_yr_ret,one_yr_alpha,one_yr_xirr,bear_ret,bear_alpha,bear_xirr,bull_ret,full_pr,full_dd
SIP_06976,SIP_06976: CORE_SATEL | MOM_HURDLE_3 | 8Stk | VAN_THARP_ | FLAT_SIP_N,CORE_SATELLITE_70_30,MOM_HURDLE_35,8,VAN_THARP_3TIER,FLAT_SIP_NO_DIP,2.23,-21.58,-39.33,-17.37,6.43,8.88,14.38,-14.52,5.74,14.5,15.94,0.39,19.38
SIP_09476,SIP_09476: DYNAMIC_RE | MOM_HURDLE_3 | 8Stk | VAN_THARP_ | FLAT_SIP_N,DYNAMIC_REGIME_ROUTER,MOM_HURDLE_35,8,VAN_THARP_3TIER,FLAT_SIP_NO_DIP,2.23,-21.58,-39.33,-17.37,6.43,8.88,14.38,-14.52,5.74,14.5,15.94,0.39,19.38
SIP_09603,SIP_09603: DYNAMIC_RE | MOM_HURDLE_4 | 8Stk | VAN_THARP_ | STEPUP_15_,DYNAMIC_REGIME_ROUTER,MOM_HURDLE_40,8,VAN_THARP_3TIER,STEPUP_15_DIP_95_SKIM,2.22,7.61,-10.14,5.95,12.81,15.26,29.33,-8.76,11.49,-36.18,17.81,0.35,1.96
SIP_07103,SIP_07103: CORE_SATEL | MOM_HURDLE_4 | 8Stk | VAN_THARP_ | STEPUP_15_,CORE_SATELLITE_70_30,MOM_HURDLE_40,8,VAN_THARP_3TIER,STEPUP_15_DIP_95_SKIM,2.22,7.61,-10.14,5.95,12.81,15.26,29.33,-8.76,11.49,-36.18,17.81,0.35,1.96
SIP_04566,SIP_04566: MOMENTUM_R | MOM_HURDLE_4 | 5Stk | DYNAMIC_AT | FLAT_SIP_N,MOMENTUM_ROTATE_DYNAMIC,MOM_HURDLE_40,5,DYNAMIC_ATR,FLAT_SIP_NO_DIP,2.21,7.95,-9.79,5.83,15.49,17.94,35.77,-9.27,10.98,-37.95,16.35,2.31,13.64
SIP_09513,SIP_09513: DYNAMIC_RE | MOM_HURDLE_4 | 3Stk | ADAPTIVE_S | STEPUP_15_,DYNAMIC_REGIME_ROUTER,MOM_HURDLE_40,3,ADAPTIVE_STRUCTURAL,STEPUP_15_DIP_95_SKIM,2.21,22.44,4.69,16.85,5.58,8.03,12.45,-11.59,8.66,-45.6,17.11,1.99,6.97
SIP_07013,SIP_07013: CORE_SATEL | MOM_HURDLE_4 | 3Stk | ADAPTIVE_S | STEPUP_15_,CORE_SATELLITE_70_30,MOM_HURDLE_40,3,ADAPTIVE_STRUCTURAL,STEPUP_15_DIP_95_SKIM,2.21,22.44,4.69,16.85,5.58,8.03,12.45,-11.59,8.66,-45.6,17.11,1.99,6.97
SIP_05771,SIP_05771: MULTI_ASSE | MOM_HURDLE_4 | 3Stk | TIME_DECAY | FLAT_SIP_N,MULTI_ASSET_BALANCED,MOM_HURDLE_40,3,TIME_DECAY_MOMENTUM,FLAT_SIP_NO_DIP,2.21,15.26,-2.48,10.96,10.79,13.24,24.53,-10.73,9.52,-42.84,18.17,2.0,8.59
SIP_04567,SIP_04567: MOMENTUM_R | MOM_HURDLE_4 | 5Stk | DYNAMIC_AT | STEPUP_10_,MOMENTUM_ROTATE_DYNAMIC,MOM_HURDLE_40,5,DYNAMIC_ATR,STEPUP_10_DIP_95,2.2,8.01,-9.74,6.12,15.05,17.5,34.71,-9.27,10.98,-37.95,16.35,2.31,12.96
SIP_09512,SIP_09512: DYNAMIC_RE | MOM_HURDLE_4 | 3Stk | ADAPTIVE_S | STEPUP_10_,DYNAMIC_REGIME_ROUTER,MOM_HURDLE_40,3,ADAPTIVE_STRUCTURAL,STEPUP_10_DIP_95,2.19,22.9,5.15,16.82,5.58,8.03,12.45,-11.59,8.66,-45.6,17.09,1.99,7.25
SIP_07012,SIP_07012: CORE_SATEL | MOM_HURDLE_4 | 3Stk | ADAPTIVE_S | STEPUP_10_,CORE_SATELLITE_70_30,MOM_HURDLE_40,3,ADAPTIVE_STRUCTURAL,STEPUP_10_DIP_95,2.19,22.9,5.15,16.82,5.58,8.03,12.45,-11.59,8.66,-45.6,17.09,1.99,7.25
SIP_07101,SIP_07101: CORE_SATEL | MOM_HURDLE_4 | 8Stk | VAN_THARP_ | FLAT_SIP_N,CORE_SATELLITE_70_30,MOM_HURDLE_40,8,VAN_THARP_3TIER,FLAT_SIP_NO_DIP,2.17,7.49,-10.26,5.49,13.26,15.71,30.41,-8.76,11.49,-36.18,17.81,0.35,3.37
SIP_09601,SIP_09601: DYNAMIC_RE | MOM_HURDLE_4 | 8Stk | VAN_THARP_ | FLAT_SIP_N,DYNAMIC_REGIME_ROUTER,MOM_HURDLE_40,8,VAN_THARP_3TIER,FLAT_SIP_NO_DIP,2.17,7.49,-10.26,5.49,13.26,15.71,30.41,-8.76,11.49,-36.18,17.81,0.35,3.37
SIP_03230,SIP_03230: TACTICAL_M | MOM_HURDLE_3 | 8Stk | VAN_THARP_ | STEPUP_10_,TACTICAL_MACRO_80_20,MOM_HURDLE_35,8,VAN_THARP_3TIER,STEPUP_10_LIQUID_SWEEP,2.16,-22.74,-40.49,-19.19,8.07,10.52,18.15,-13.93,6.32,14.5,16.73,0.39,23.18
SIP_09403,SIP_09403: DYNAMIC_RE | MOM_HURDLE_3 | 4Stk | VAN_THARP_ | STEPUP_15_,DYNAMIC_REGIME_ROUTER,MOM_HURDLE_35,4,VAN_THARP_3TIER,STEPUP_15_DIP_95_SKIM,2.13,-18.93,-36.67,-16.09,5.83,8.28,13.0,-15.68,4.57,14.5,13.95,0.29,16.92
SIP_09602,SIP_09602: DYNAMIC_RE | MOM_HURDLE_4 | 8Stk | VAN_THARP_ | STEPUP_10_,DYNAMIC_REGIME_ROUTER,MOM_HURDLE_40,8,VAN_THARP_3TIER,STEPUP_10_DIP_95,2.13,7.42,-10.33,5.69,12.81,15.26,29.33,-8.76,11.49,-36.18,17.81,0.35,2.42
SIP_07102,SIP_07102: CORE_SATEL | MOM_HURDLE_4 | 8Stk | VAN_THARP_ | STEPUP_10_,CORE_SATELLITE_70_30,MOM_HURDLE_40,8,VAN_THARP_3TIER,STEPUP_10_DIP_95,2.13,7.42,-10.33,5.69,12.81,15.26,29.33,-8.76,11.49,-36.18,17.81,0.35,2.42
SIP_06903,SIP_06903: CORE_SATEL | MOM_HURDLE_3 | 4Stk | VAN_THARP_ | STEPUP_15_,CORE_SATELLITE_70_30,MOM_HURDLE_35,4,VAN_THARP_3TIER,STEPUP_15_DIP_95_SKIM,2.13,-18.93,-36.67,-16.09,5.83,8.28,13.0,-15.68,4.57,14.5,13.95,0.29,16.92
SIP_04602,SIP_04602: MOMENTUM_R | MOM_HURDLE_4 | 8Stk | VAN_THARP_ | STEPUP_10_,MOMENTUM_ROTATE_DYNAMIC,MOM_HURDLE_40,8,VAN_THARP_3TIER,STEPUP_10_DIP_95,2.12,6.07,-11.68,4.67,13.45,15.9,30.85,-8.76,11.49,-36.18,18.74,0.35,6.29
SIP_09402,SIP_09402: DYNAMIC_RE | MOM_HURDLE_3 | 4Stk | VAN_THARP_ | STEPUP_10_,DYNAMIC_REGIME_ROUTER,MOM_HURDLE_35,4,VAN_THARP_3TIER,STEPUP_10_DIP_95,2.11,-19.34,-37.09,-16.13,5.83,8.28,13.0,-15.68,4.57,14.5,13.95,0.29,17.33
SIP_06902,SIP_06902: CORE_SATEL | MOM_HURDLE_3 | 4Stk | VAN_THARP_ | STEPUP_10_,CORE_SATELLITE_70_30,MOM_HURDLE_35,4,VAN_THARP_3TIER,STEPUP_10_DIP_95,2.11,-19.34,-37.09,-16.13,5.83,8.28,13.0,-15.68,4.57,14.5,13.95,0.29,17.33
SIP_09508,SIP_09508: DYNAMIC_RE | MOM_HURDLE_4 | 3Stk | SMART_STEP | STEPUP_15_,DYNAMIC_REGIME_ROUTER,MOM_HURDLE_40,3,SMART_STEPLADDER,STEPUP_15_DIP_95_SKIM,2.07,14.68,-3.06,11.26,7.14,9.59,16.02,-9.79,10.46,-39.72,18.4,2.22,6.22
SIP_07008,SIP_07008: CORE_SATEL | MOM_HURDLE_4 | 3Stk | SMART_STEP | STEPUP_15_,CORE_SATELLITE_70_30,MOM_HURDLE_40,3,SMART_STEPLADDER,STEPUP_15_DIP_95_SKIM,2.07,14.68,-3.06,11.26,7.14,9.59,16.02,-9.79,10.46,-39.72,18.4,2.22,6.22
SIP_09506,SIP_09506: DYNAMIC_RE | MOM_HURDLE_4 | 3Stk | SMART_STEP | FLAT_SIP_N,DYNAMIC_REGIME_ROUTER,MOM_HURDLE_40,3,SMART_STEPLADDER,FLAT_SIP_NO_DIP,2.06,15.3,-2.45,10.98,7.47,9.92,16.77,-9.79,10.46,-39.72,18.4,2.22,7.13
SIP_07006,SIP_07006: CORE_SATEL | MOM_HURDLE_4 | 3Stk | SMART_STEP | FLAT_SIP_N,CORE_SATELLITE_70_30,MOM_HURDLE_40,3,SMART_STEPLADDER,FLAT_SIP_NO_DIP,2.06,15.3,-2.45,10.98,7.47,9.92,16.77,-9.79,10.46,-39.72,18.4,2.22,7.13
SIP_03155,SIP_03155: TACTICAL_M | MOM_HURDLE_3 | 4Stk | VAN_THARP_ | STEPUP_10_,TACTICAL_MACRO_80_20,MOM_HURDLE_35,4,VAN_THARP_3TIER,STEPUP_10_LIQUID_SWEEP,2.05,-21.67,-39.42,-18.23,8.01,10.46,18.02,-15.27,4.98,14.5,14.6,0.29,23.05
SIP_09507,SIP_09507: DYNAMIC_RE | MOM_HURDLE_4 | 3Stk | SMART_STEP | STEPUP_10_,DYNAMIC_REGIME_ROUTER,MOM_HURDLE_40,3,SMART_STEPLADDER,STEPUP_10_DIP_95,2.01,14.76,-2.98,11.08,7.14,9.59,16.02,-9.79,10.46,-39.72,18.4,2.22,6.51
SIP_07007,SIP_07007: CORE_SATEL | MOM_HURDLE_4 | 3Stk | SMART_STEP | STEPUP_10_,CORE_SATELLITE_70_30,MOM_HURDLE_40,3,SMART_STEPLADDER,STEPUP_10_DIP_95,2.01,14.76,-2.98,11.08,7.14,9.59,16.02,-9.79,10.46,-39.72,18.4,2.22,6.51
SIP_07030,SIP_07030: CORE_SATEL | MOM_HURDLE_4 | 4Stk | VAN_THARP_ | STEPUP_10_,CORE_SATELLITE_70_30,MOM_HURDLE_40,4,VAN_THARP_3TIER,STEPUP_10_LIQUID_SWEEP,1.99,8.84,-8.9,6.75,12.33,14.78,28.18,-8.41,11.84,-34.97,14.61,0.29,7.24
SIP_09530,SIP_09530: DYNAMIC_RE | MOM_HURDLE_4 | 4Stk | VAN_THARP_ | STEPUP_10_,DYNAMIC_REGIME_ROUTER,MOM_HURDLE_40,4,VAN_THARP_3TIER,STEPUP_10_LIQUID_SWEEP,1.99,8.84,-8.9,6.75,12.33,14.78,28.18,-8.41,11.84,-34.97,14.61,0.29,7.24
SIP_09401,SIP_09401: DYNAMIC_RE | MOM_HURDLE_3 | 4Stk | VAN_THARP_ | FLAT_SIP_N,DYNAMIC_REGIME_ROUTER,MOM_HURDLE_35,4,VAN_THARP_3TIER,FLAT_SIP_NO_DIP,1.99,-20.75,-38.5,-16.65,6.05,8.5,13.52,-15.68,4.57,14.5,13.95,0.29,19.11
SIP_06901,SIP_06901: CORE_SATEL | MOM_HURDLE_3 | 4Stk | VAN_THARP_ | FLAT_SIP_N,CORE_SATELLITE_70_30,MOM_HURDLE_35,4,VAN_THARP_3TIER,FLAT_SIP_NO_DIP,1.99,-20.75,-38.5,-16.65,6.05,8.5,13.52,-15.68,4.57,14.5,13.95,0.29,19.11
SIP_03255,SIP_03255: TACTICAL_M | MOM_HURDLE_4 | 3Stk | VAN_THARP_ | STEPUP_10_,TACTICAL_MACRO_80_20,MOM_HURDLE_40,3,VAN_THARP_3TIER,STEPUP_10_LIQUID_SWEEP,1.98,9.49,-8.26,7.22,10.51,12.96,23.85,-9.51,10.74,-38.78,19.87,0.3,6.34
SIP_07053,SIP_07053: CORE_SATEL | MOM_HURDLE_4 | 5Stk | VAN_THARP_ | STEPUP_15_,CORE_SATELLITE_70_30,MOM_HURDLE_40,5,VAN_THARP_3TIER,STEPUP_15_DIP_95_SKIM,1.96,7.1,-10.65,5.56,13.83,16.28,31.76,-9.71,10.54,-39.45,19.17,0.29,5.15
SIP_09553,SIP_09553: DYNAMIC_RE | MOM_HURDLE_4 | 5Stk | VAN_THARP_ | STEPUP_15_,DYNAMIC_REGIME_ROUTER,MOM_HURDLE_40,5,VAN_THARP_3TIER,STEPUP_15_DIP_95_SKIM,1.96,7.1,-10.65,5.56,13.83,16.28,31.76,-9.71,10.54,-39.45,19.17,0.29,5.15
SIP_07051,SIP_07051: CORE_SATEL | MOM_HURDLE_4 | 5Stk | VAN_THARP_ | FLAT_SIP_N,CORE_SATELLITE_70_30,MOM_HURDLE_40,5,VAN_THARP_3TIER,FLAT_SIP_NO_DIP,1.91,7.09,-10.66,5.21,14.1,16.55,32.43,-9.71,10.54,-39.45,19.17,0.29,7.07
SIP_09551,SIP_09551: DYNAMIC_RE | MOM_HURDLE_4 | 5Stk | VAN_THARP_ | FLAT_SIP_N,DYNAMIC_REGIME_ROUTER,MOM_HURDLE_40,5,VAN_THARP_3TIER,FLAT_SIP_NO_DIP,1.91,7.09,-10.66,5.21,14.1,16.55,32.43,-9.71,10.54,-39.45,19.17,0.29,7.07
SIP_00859,SIP_00859: PURE_STOCK | MOM_HURDLE_4 | 8Stk | SMART_STEP | STEPUP_20_,PURE_STOCKS,MOM_HURDLE_40,8,SMART_STEPLADDER,STEPUP_20_PYRAMID,1.9,13.76,-3.99,10.79,17.43,19.88,40.54,-12.48,7.77,-48.34,14.11,2.67,6.5
SIP_04709,SIP_04709: MOMENTUM_R | MULTI_LOOKBA | 6Stk | SMART_STEP | STEPUP_20_,MOMENTUM_ROTATE_DYNAMIC,MULTI_LOOKBACK_BLEND,6,SMART_STEPLADDER,STEPUP_20_PYRAMID,1.89,-12.9,-30.65,-10.96,-1.6,0.85,-3.46,-17.83,2.42,14.5,13.05,1.78,8.69
SIP_05655,SIP_05655: MULTI_ASSE | MOM_HURDLE_3 | 4Stk | VAN_THARP_ | STEPUP_10_,MULTI_ASSET_BALANCED,MOM_HURDLE_35,4,VAN_THARP_3TIER,STEPUP_10_LIQUID_SWEEP,1.87,-22.99,-40.74,-19.42,8.98,11.43,20.27,-15.27,4.98,14.5,14.54,0.29,26.04
SIP_09552,SIP_09552: DYNAMIC_RE | MOM_HURDLE_4 | 5Stk | VAN_THARP_ | STEPUP_10_,DYNAMIC_REGIME_ROUTER,MOM_HURDLE_40,5,VAN_THARP_3TIER,STEPUP_10_DIP_95,1.87,6.91,-10.83,5.3,13.83,16.28,31.76,-9.71,10.54,-39.45,19.17,0.29,5.79
SIP_07052,SIP_07052: CORE_SATEL | MOM_HURDLE_4 | 5Stk | VAN_THARP_ | STEPUP_10_,CORE_SATELLITE_70_30,MOM_HURDLE_40,5,VAN_THARP_3TIER,STEPUP_10_DIP_95,1.87,6.91,-10.83,5.3,13.83,16.28,31.76,-9.71,10.54,-39.45,19.17,0.29,5.79
SIP_05730,SIP_05730: MULTI_ASSE | MOM_HURDLE_3 | 8Stk | VAN_THARP_ | STEPUP_10_,MULTI_ASSET_BALANCED,MOM_HURDLE_35,8,VAN_THARP_3TIER,STEPUP_10_LIQUID_SWEEP,1.86,-24.23,-41.98,-20.56,8.73,11.18,19.69,-13.93,6.32,14.5,16.81,0.39,26.09
SIP_07209,SIP_07209: CORE_SATEL | MULTI_LOOKBA | 6Stk | SMART_STEP | STEPUP_20_,CORE_SATELLITE_70_30,MULTI_LOOKBACK_BLEND,6,SMART_STEPLADDER,STEPUP_20_PYRAMID,1.83,-12.21,-29.96,-10.35,-2.62,-0.17,-5.66,-17.83,2.42,14.5,12.97,1.78,8.18
SIP_09709,SIP_09709: DYNAMIC_RE | MULTI_LOOKBA | 6Stk | SMART_STEP | STEPUP_20_,DYNAMIC_REGIME_ROUTER,MULTI_LOOKBACK_BLEND,6,SMART_STEPLADDER,STEPUP_20_PYRAMID,1.83,-12.21,-29.96,-10.35,-2.62,-0.17,-5.66,-17.83,2.42,14.5,12.97,1.78,8.18
SIP_07224,SIP_07224: CORE_SATEL | MULTI_LOOKBA | 6Stk | TIME_DECAY | STEPUP_20_,CORE_SATELLITE_70_30,MULTI_LOOKBACK_BLEND,6,TIME_DECAY_MOMENTUM,STEPUP_20_PYRAMID,1.82,-10.78,-28.53,-9.1,-3.34,-0.89,-7.2,-17.76,2.49,14.5,11.65,1.71,8.22
SIP_09724,SIP_09724: DYNAMIC_RE | MULTI_LOOKBA | 6Stk | TIME_DECAY | STEPUP_20_,DYNAMIC_REGIME_ROUTER,MULTI_LOOKBACK_BLEND,6,TIME_DECAY_MOMENTUM,STEPUP_20_PYRAMID,1.82,-10.78,-28.53,-9.1,-3.34,-0.89,-7.2,-17.76,2.49,14.5,11.65,1.71,8.22
SIP_04553,SIP_04553: MOMENTUM_R | MOM_HURDLE_4 | 5Stk | VAN_THARP_ | STEPUP_15_,MOMENTUM_ROTATE_DYNAMIC,MOM_HURDLE_40,5,VAN_THARP_3TIER,STEPUP_15_DIP_95_SKIM,1.79,5.5,-12.24,4.33,14.31,16.76,32.91,-9.71,10.54,-39.45,19.85,0.29,7.09
SIP_04551,SIP_04551: MOMENTUM_R | MOM_HURDLE_4 | 5Stk | VAN_THARP_ | FLAT_SIP_N,MOMENTUM_ROTATE_DYNAMIC,MOM_HURDLE_40,5,VAN_THARP_3TIER,FLAT_SIP_NO_DIP,1.78,5.61,-12.14,4.14,14.56,17.01,33.53,-9.71,10.54,-39.45,19.85,0.29,8.66
SIP_03228,SIP_03228: TACTICAL_M | MOM_HURDLE_3 | 8Stk | VAN_THARP_ | STEPUP_15_,TACTICAL_MACRO_80_20,MOM_HURDLE_35,8,VAN_THARP_3TIER,STEPUP_15_DIP_95_SKIM,1.74,-22.77,-40.52,-19.63,7.52,9.97,16.88,-14.52,5.74,14.5,16.09,0.39,22.69
SIP_03227,SIP_03227: TACTICAL_M | MOM_HURDLE_3 | 8Stk | VAN_THARP_ | STEPUP_10_,TACTICAL_MACRO_80_20,MOM_HURDLE_35,8,VAN_THARP_3TIER,STEPUP_10_DIP_95,1.72,-23.28,-41.03,-19.69,7.52,9.97,16.88,-14.52,5.74,14.5,16.09,0.39,23.17
SIP_03474,SIP_03474: TACTICAL_M | MULTI_LOOKBA | 6Stk | TIME_DECAY | STEPUP_20_,TACTICAL_MACRO_80_20,MULTI_LOOKBACK_BLEND,6,TIME_DECAY_MOMENTUM,STEPUP_20_PYRAMID,1.72,-10.95,-28.7,-9.25,-3.5,-1.05,-7.53,-17.76,2.49,14.5,11.6,1.71,8.33
SIP_04530,SIP_04530: MOMENTUM_R | MOM_HURDLE_4 | 4Stk | VAN_THARP_ | STEPUP_10_,MOMENTUM_ROTATE_DYNAMIC,MOM_HURDLE_40,4,VAN_THARP_3TIER,STEPUP_10_LIQUID_SWEEP,1.71,7.3,-10.45,5.59,12.98,15.43,29.73,-8.41,11.84,-34.97,14.47,0.29,8.33
SIP_03273,SIP_03273: TACTICAL_M | MOM_HURDLE_4 | 3Stk | TIME_DECAY | STEPUP_15_,TACTICAL_MACRO_80_20,MOM_HURDLE_40,3,TIME_DECAY_MOMENTUM,STEPUP_15_DIP_95_SKIM,1.7,13.25,-4.5,10.19,9.79,12.24,22.16,-10.73,9.52,-42.84,18.21,2.0,7.56
SIP_04552,SIP_04552: MOMENTUM_R | MOM_HURDLE_4 | 5Stk | VAN_THARP_ | STEPUP_10_,MOMENTUM_ROTATE_DYNAMIC,MOM_HURDLE_40,5,VAN_THARP_3TIER,STEPUP_10_DIP_95,1.69,5.25,-12.5,4.05,14.31,16.76,32.91,-9.71,10.54,-39.45,19.85,0.29,7.65
SIP_07068,SIP_07068: CORE_SATEL | MOM_HURDLE_4 | 5Stk | DYNAMIC_AT | STEPUP_15_,CORE_SATELLITE_70_30,MOM_HURDLE_40,5,DYNAMIC_ATR,STEPUP_15_DIP_95_SKIM,1.68,6.95,-10.8,5.44,14.58,17.03,33.58,-9.27,10.98,-37.95,15.56,2.31,9.48
SIP_09568,SIP_09568: DYNAMIC_RE | MOM_HURDLE_4 | 5Stk | DYNAMIC_AT | STEPUP_15_,DYNAMIC_REGIME_ROUTER,MOM_HURDLE_40,5,DYNAMIC_ATR,STEPUP_15_DIP_95_SKIM,1.68,6.95,-10.8,5.44,14.58,17.03,33.58,-9.27,10.98,-37.95,15.56,2.31,9.48
SIP_08474,SIP_08474: ASYMMETRIC | MULTI_LOOKBA | 6Stk | TIME_DECAY | STEPUP_20_,ASYMMETRIC_ALPHA_95_5,MULTI_LOOKBACK_BLEND,6,TIME_DECAY_MOMENTUM,STEPUP_20_PYRAMID,1.66,-11.36,-29.11,-9.61,-3.14,-0.69,-6.76,-17.76,2.49,14.5,11.47,1.71,8.72
SIP_05753,SIP_05753: MULTI_ASSE | MOM_HURDLE_4 | 3Stk | VAN_THARP_ | STEPUP_15_,MULTI_ASSET_BALANCED,MOM_HURDLE_40,3,VAN_THARP_3TIER,STEPUP_15_DIP_95_SKIM,1.65,10.18,-7.57,7.9,11.03,13.48,25.1,-10.35,9.9,-41.61,19.21,0.3,6.32
SIP_00974,SIP_00974: PURE_STOCK | MULTI_LOOKBA | 6Stk | TIME_DECAY | STEPUP_20_,PURE_STOCKS,MULTI_LOOKBACK_BLEND,6,TIME_DECAY_MOMENTUM,STEPUP_20_PYRAMID,1.65,-11.4,-29.15,-9.64,-3.09,-0.64,-6.65,-17.76,2.49,14.5,11.44,1.71,8.8
SIP_02224,SIP_02224: TACTICAL_M | MULTI_LOOKBA | 6Stk | TIME_DECAY | STEPUP_20_,TACTICAL_MACRO_90_10,MULTI_LOOKBACK_BLEND,6,TIME_DECAY_MOMENTUM,STEPUP_20_PYRAMID,1.64,-11.24,-28.99,-9.51,-3.39,-0.94,-7.31,-17.76,2.49,14.5,11.54,1.71,8.64
SIP_03153,SIP_03153: TACTICAL_M | MOM_HURDLE_3 | 4Stk | VAN_THARP_ | STEPUP_15_,TACTICAL_MACRO_80_20,MOM_HURDLE_35,4,VAN_THARP_3TIER,STEPUP_15_DIP_95_SKIM,1.63,-21.75,-39.5,-18.68,7.49,9.94,16.82,-15.68,4.57,14.5,13.89,0.29,22.62
SIP_03272,SIP_03272: TACTICAL_M | MOM_HURDLE_4 | 3Stk | TIME_DECAY | STEPUP_10_,TACTICAL_MACRO_80_20,MOM_HURDLE_40,3,TIME_DECAY_MOMENTUM,STEPUP_10_DIP_95,1.63,13.3,-4.45,10.02,9.79,12.24,22.16,-10.73,9.52,-42.84,18.16,2.0,7.87
SIP_03152,SIP_03152: TACTICAL_M | MOM_HURDLE_3 | 4Stk | VAN_THARP_ | STEPUP_10_,TACTICAL_MACRO_80_20,MOM_HURDLE_35,4,VAN_THARP_3TIER,STEPUP_10_DIP_95,1.62,-22.18,-39.93,-18.69,7.49,9.94,16.82,-15.68,4.57,14.5,13.89,0.29,23.0
SIP_05974,SIP_05974: MULTI_ASSE | MULTI_LOOKBA | 6Stk | TIME_DECAY | STEPUP_20_,MULTI_ASSET_BALANCED,MULTI_LOOKBACK_BLEND,6,TIME_DECAY_MOMENTUM,STEPUP_20_PYRAMID,1.61,-11.26,-29.01,-9.52,-3.53,-1.08,-7.6,-17.76,2.49,14.5,11.55,1.71,8.42
SIP_00834,SIP_00834: PURE_STOCK | MOM_HURDLE_4 | 6Stk | SMART_STEP | STEPUP_20_,PURE_STOCKS,MOM_HURDLE_40,6,SMART_STEPLADDER,STEPUP_20_PYRAMID,1.61,15.14,-2.61,11.83,14.17,16.62,32.59,-12.49,7.76,-48.35,14.94,2.56,7.09
SIP_03226,SIP_03226: TACTICAL_M | MOM_HURDLE_3 | 8Stk | VAN_THARP_ | FLAT_SIP_N,TACTICAL_MACRO_80_20,MOM_HURDLE_35,8,VAN_THARP_3TIER,FLAT_SIP_NO_DIP,1.6,-24.71,-42.46,-20.12,7.64,10.09,17.17,-14.52,5.74,14.5,16.09,0.39,25.05
SIP_06913,SIP_06913: CORE_SATEL | MOM_HURDLE_3 | 4Stk | ADAPTIVE_S | STEPUP_15_,CORE_SATELLITE_70_30,MOM_HURDLE_35,4,ADAPTIVE_STRUCTURAL,STEPUP_15_DIP_95_SKIM,1.59,19.1,1.35,14.47,6.11,8.56,13.66,-10.21,10.04,-41.12,13.03,2.03,5.63
SIP_09567,SIP_09567: DYNAMIC_RE | MOM_HURDLE_4 | 5Stk | DYNAMIC_AT | STEPUP_10_,DYNAMIC_REGIME_ROUTER,MOM_HURDLE_40,5,DYNAMIC_ATR,STEPUP_10_DIP_95,1.59,6.79,-10.96,5.21,14.58,17.03,33.58,-9.27,10.98,-37.95,15.49,2.31,9.76
SIP_03459,SIP_03459: TACTICAL_M | MULTI_LOOKBA | 6Stk | SMART_STEP | STEPUP_20_,TACTICAL_MACRO_80_20,MULTI_LOOKBACK_BLEND,6,SMART_STEPLADDER,STEPUP_20_PYRAMID,1.59,-12.94,-30.68,-11.0,-2.73,-0.28,-5.9,-17.83,2.42,14.5,13.04,1.78,8.33
SIP_07067,SIP_07067: CORE_SATEL | MOM_HURDLE_4 | 5Stk | DYNAMIC_AT | STEPUP_10_,CORE_SATELLITE_70_30,MOM_HURDLE_40,5,DYNAMIC_ATR,STEPUP_10_DIP_95,1.59,6.79,-10.96,5.21,14.58,17.03,33.58,-9.27,10.98,-37.95,15.49,2.31,9.76
SIP_09413,SIP_09413: DYNAMIC_RE | MOM_HURDLE_3 | 4Stk | ADAPTIVE_S | STEPUP_15_,DYNAMIC_REGIME_ROUTER,MOM_HURDLE_35,4,ADAPTIVE_STRUCTURAL,STEPUP_15_DIP_95_SKIM,1.59,19.1,1.35,14.47,6.11,8.56,13.66,-10.21,10.04,-41.12,13.03,2.03,5.63
SIP_09339,SIP_09339: DYNAMIC_RE | MOM_HURDLE_3 | 6Stk | ADAPTIVE_S | STEPUP_20_,DYNAMIC_REGIME_ROUTER,MOM_HURDLE_30,6,ADAPTIVE_STRUCTURAL,STEPUP_20_PYRAMID,1.58,23.17,5.42,17.72,6.51,8.96,14.57,-12.54,7.71,-48.5,14.2,2.13,4.04
SIP_06839,SIP_06839: CORE_SATEL | MOM_HURDLE_3 | 6Stk | ADAPTIVE_S | STEPUP_20_,CORE_SATELLITE_70_30,MOM_HURDLE_30,6,ADAPTIVE_STRUCTURAL,STEPUP_20_PYRAMID,1.58,23.17,5.42,17.72,6.51,8.96,14.57,-12.54,7.71,-48.5,14.2,2.13,4.04
SIP_03271,SIP_03271: TACTICAL_M | MOM_HURDLE_4 | 3Stk | TIME_DECAY | FLAT_SIP_N,TACTICAL_MACRO_80_20,MOM_HURDLE_40,3,TIME_DECAY_MOMENTUM,FLAT_SIP_NO_DIP,1.56,13.55,-4.19,9.77,9.85,12.3,22.31,-10.73,9.52,-42.84,18.16,2.0,8.49
SIP_09525,SIP_09525: DYNAMIC_RE | MOM_HURDLE_4 | 3Stk | TIME_DECAY | STEPUP_10_,DYNAMIC_REGIME_ROUTER,MOM_HURDLE_40,3,TIME_DECAY_MOMENTUM,STEPUP_10_LIQUID_SWEEP,1.55,11.52,-6.23,8.72,8.44,10.89,19.01,-9.84,10.41,-39.9,18.77,2.0,7.83
SIP_07025,SIP_07025: CORE_SATEL | MOM_HURDLE_4 | 3Stk | TIME_DECAY | STEPUP_10_,CORE_SATELLITE_70_30,MOM_HURDLE_40,3,TIME_DECAY_MOMENTUM,STEPUP_10_LIQUID_SWEEP,1.55,11.52,-6.23,8.72,8.44,10.89,19.01,-9.84,10.41,-39.9,18.77,2.0,7.83
