id,name,entry_mode,slots,pyramid,exit_mode,defense_mode,composite_score,worst_bear_ret,worst_bear_xirr,worst_bear_pr,chop_ret,chop_xirr,chop_pr,bull_ret,avg_ret,cycle_ret,cycle_alpha,cycle_xirr,cycle_pr,cycle_pf,cycle_dd,cycle_wr
SW_02595,SW_02595: CLENOW_SMO | 5Sl | INVERSE_ | MOMENTUM_E | COMPREHE,CLENOW_SMOOTHNESS,5,INVERSE_VOL_SIZING,MOMENTUM_EXPONENTIAL,COMPREHENSIVE_FORTRESS,20.89,-5.42,-10.62,0.5,9.32,47.98,0.61,35.52,13.5,17.64,24.21,17.64,0.82,1.25,10.05,60.9
SW_07147,SW_07147: DONCHIAN_T | 3Sl | AGGRESSI | CHANDELIER | REGIME_S,DONCHIAN_TURTLE,3,AGGRESSIVE_75,CHANDELIER_RUNNER,REGIME_SHIELD_50,20.88,-12.91,-24.33,1.17,4.16,19.65,1.04,94.7,5.63,18.54,25.11,18.54,1.01,1.35,11.47,59.0
SW_04587,SW_04587: MINERVINI_ | 5Sl | INVERSE_ | CHANDELIER | REGIME_S,MINERVINI_VCP,5,INVERSE_VOL_SIZING,CHANDELIER_RUNNER,REGIME_SHIELD_50,20.87,-2.94,-5.84,0.63,9.99,51.99,1.27,23.81,-2.14,27.3,33.86,27.3,1.1,1.88,8.63,61.7
SW_09580,SW_09580: MULTI_FACT | 5Sl | INVERSE_ | ASYMMETRIC | COMPREHE,MULTI_FACTOR_APEX,5,INVERSE_VOL_SIZING,ASYMMETRIC_RUNNER,COMPREHENSIVE_FORTRESS,20.87,-6.58,-12.82,0.82,11.31,60.18,0.91,24.38,16.93,14.13,20.7,14.13,0.88,1.17,13.85,57.3
SW_00966,SW_00966: MULTI_LOOK | 8Sl | INVERSE_ | THREE_TIER | RAW_EXEC,MULTI_LOOKBACK,8,INVERSE_VOL_SIZING,THREE_TIER_STANDARD,RAW_EXECUTION,20.86,-6.85,-13.33,0.78,10.32,54.02,0.86,33.34,5.3,21.16,27.73,21.16,0.89,1.33,11.55,59.3
SW_03953,SW_03953: CLENOW_HIG | 8Sl | AGGRESSI | MOMENTUM_E | REGIME_S,CLENOW_HIGH_CONVICTION,8,AGGRESSIVE_75,MOMENTUM_EXPONENTIAL,REGIME_SHIELD_AND_SWEEP,20.86,4.96,10.26,0.62,4.03,18.97,0.74,47.62,1.64,15.77,22.33,15.77,0.73,1.52,4.39,67.2
SW_03955,SW_03955: CLENOW_HIG | 8Sl | AGGRESSI | MOMENTUM_E | COMPREHE,CLENOW_HIGH_CONVICTION,8,AGGRESSIVE_75,MOMENTUM_EXPONENTIAL,COMPREHENSIVE_FORTRESS,20.86,4.96,10.26,0.62,4.03,18.97,0.74,47.62,1.64,15.77,22.33,15.77,0.73,1.52,4.39,67.2
SW_05100,SW_05100: OVERSOLD_S | 3Sl | LIVERMOR | ASYMMETRIC | COMPREHE,OVERSOLD_SPRINGBOARD,3,LIVERMORE_50,ASYMMETRIC_RUNNER,COMPREHENSIVE_FORTRESS,20.86,0.57,1.16,0.79,9.31,47.9,2.76,29.57,-2.66,12.71,19.28,12.71,0.97,1.3,12.02,57.0
SW_06580,SW_06580: SECTOR_LEA | 5Sl | INVERSE_ | ASYMMETRIC | COMPREHE,SECTOR_LEAD_RS,5,INVERSE_VOL_SIZING,ASYMMETRIC_RUNNER,COMPREHENSIVE_FORTRESS,20.84,-7.35,-14.27,0.82,9.69,50.17,0.65,39.24,14.09,15.59,22.15,15.59,0.67,1.26,13.01,65.9
SW_05383,SW_05383: OVERSOLD_S | 4Sl | INVERSE_ | REGIME_ADA | REGIME_S,OVERSOLD_SPRINGBOARD,4,INVERSE_VOL_SIZING,REGIME_ADAPTIVE,REGIME_SHIELD_AND_SWEEP,20.83,0.17,0.34,1.13,9.68,50.12,1.7,20.79,10.5,13.4,19.96,13.4,1.2,1.26,9.03,49.6
SW_03539,SW_03539: CLENOW_HIG | 5Sl | AGGRESSI | ASYMMETRIC | TIME_DEC,CLENOW_HIGH_CONVICTION,5,AGGRESSIVE_75,ASYMMETRIC_RUNNER,TIME_DECAY_STOP_7D,20.82,2.43,4.97,0.61,4.75,22.65,0.63,45.05,7.15,19.73,26.29,19.73,0.82,1.63,6.31,65.6
SW_01484,SW_01484: MULTI_LOOK | 5Sl | LIVERMOR | SCALPER_TI | TIME_DEC,MULTI_LOOKBACK_HYPER,5,LIVERMORE_50,SCALPER_TIGHT,TIME_DECAY_STOP_7D,20.82,-21.64,-38.84,0.57,12.33,66.75,1.13,45.72,7.13,32.97,39.54,32.97,0.87,1.31,14.36,60.3
SW_04262,SW_04262: MINERVINI_ | 4Sl | CONSERVA | REGIME_ADA | REGIME_S,MINERVINI_VCP,4,CONSERVATIVE_25,REGIME_ADAPTIVE,REGIME_SHIELD_50,20.81,12.25,26.24,1.12,0.27,1.19,1.2,45.63,16.59,5.78,12.34,5.78,1.15,1.11,12.27,50.0
SW_05936,SW_05936: OVERSOLD_S | 8Sl | AGGRESSI | ASYMMETRIC | RAW_EXEC,OVERSOLD_SPRINGBOARD,8,AGGRESSIVE_75,ASYMMETRIC_RUNNER,RAW_EXECUTION,20.81,-0.72,-1.45,1.07,5.44,26.23,1.75,43.38,12.25,25.38,31.94,25.38,1.25,1.5,13.67,54.3
SW_09045,SW_09045: MULTI_FACT | 3Sl | CONSERVA | SCALPER_TI | COMPREHE,MULTI_FACTOR_APEX,3,CONSERVATIVE_25,SCALPER_TIGHT,COMPREHENSIVE_FORTRESS,20.8,-5.35,-10.5,0.81,8.75,44.6,0.73,16.96,40.46,29.2,35.76,29.2,0.91,1.27,11.9,57.6
SW_04283,SW_04283: MINERVINI_ | 4Sl | LIVERMOR | SCALPER_TI | REGIME_S,MINERVINI_VCP,4,LIVERMORE_50,SCALPER_TIGHT,REGIME_SHIELD_AND_SWEEP,20.8,7.31,15.3,1.0,4.56,21.64,0.82,43.23,-4.63,10.89,17.45,10.89,1.07,1.15,11.11,51.6
SW_03465,SW_03465: CLENOW_HIG | 5Sl | CONSERVA | REGIME_ADA | COMPREHE,CLENOW_HIGH_CONVICTION,5,CONSERVATIVE_25,REGIME_ADAPTIVE,COMPREHENSIVE_FORTRESS,20.8,7.07,14.78,0.76,3.61,16.89,0.49,41.89,6.4,14.29,20.85,14.29,0.82,1.32,4.79,61.4
SW_02017,SW_02017: CLENOW_SMO | 3Sl | NONE | ASYMMETRIC | REGIME_S,CLENOW_SMOOTHNESS,3,NONE,ASYMMETRIC_RUNNER,REGIME_SHIELD_50,20.78,-20.92,-37.71,0.61,12.02,64.73,0.71,43.96,34.85,17.66,24.22,17.66,0.88,1.19,28.84,57.7
SW_04927,SW_04927: MINERVINI_ | 8Sl | AGGRESSI | THREE_TIER | REGIME_S,MINERVINI_VCP,8,AGGRESSIVE_75,THREE_TIER_STANDARD,REGIME_SHIELD_50,20.78,1.02,2.06,1.05,9.15,46.98,1.11,29.55,0.51,9.82,16.39,9.82,1.18,1.2,11.84,50.0
SW_03294,SW_03294: CLENOW_HIG | 4Sl | LIVERMOR | THREE_TIER | TIME_DEC,CLENOW_HIGH_CONVICTION,4,LIVERMORE_50,THREE_TIER_WIDE,TIME_DECAY_STOP_7D,20.77,0.28,0.57,0.57,5.24,25.16,0.59,43.7,9.89,23.95,30.51,23.95,0.89,1.6,7.72,63.3
SW_06890,SW_06890: SECTOR_LEA | 8Sl | LIVERMOR | THREE_TIER | COMPREHE,SECTOR_LEAD_RS,8,LIVERMORE_50,THREE_TIER_STANDARD,COMPREHENSIVE_FORTRESS,20.77,-11.41,-21.68,0.79,7.55,37.74,0.67,55.61,24.58,21.82,28.39,21.82,0.81,1.26,16.98,60.1
SW_01090,SW_01090: MULTI_LOOK | 3Sl | LIVERMOR | THREE_TIER | COMPREHE,MULTI_LOOKBACK_HYPER,3,LIVERMORE_50,THREE_TIER_STANDARD,COMPREHENSIVE_FORTRESS,20.77,-16.84,-31.05,0.42,5.98,29.1,1.01,67.13,24.64,39.57,46.14,39.57,0.81,1.36,17.88,63.9
SW_03291,SW_03291: CLENOW_HIG | 4Sl | LIVERMOR | THREE_TIER | RAW_EXEC,CLENOW_HIGH_CONVICTION,4,LIVERMORE_50,THREE_TIER_WIDE,RAW_EXECUTION,20.77,0.28,0.57,0.57,5.24,25.16,0.59,43.7,9.89,23.95,30.51,23.95,0.89,1.6,7.72,63.3
SW_06899,SW_06899: SECTOR_LEA | 8Sl | LIVERMOR | ASYMMETRIC | TIME_DEC,SECTOR_LEAD_RS,8,LIVERMORE_50,ASYMMETRIC_RUNNER,TIME_DECAY_STOP_7D,20.77,-13.0,-24.48,0.73,10.46,54.87,0.65,47.75,21.33,11.53,18.09,11.53,0.72,1.12,17.97,60.6
SW_09328,SW_09328: MULTI_FACT | 4Sl | AGGRESSI | THREE_TIER | REGIME_S,MULTI_FACTOR_APEX,4,AGGRESSIVE_75,THREE_TIER_STANDARD,REGIME_SHIELD_AND_SWEEP,20.77,-13.21,-24.86,0.79,11.03,58.41,1.05,31.83,33.5,19.47,26.03,19.47,0.96,1.13,20.08,53.5
SW_00767,SW_00767: MULTI_LOOK | 6Sl | INVERSE_ | THREE_TIER | REGIME_S,MULTI_LOOKBACK,6,INVERSE_VOL_SIZING,THREE_TIER_STANDARD,REGIME_SHIELD_50,20.77,-7.58,-14.71,0.77,10.27,53.7,1.01,33.93,15.26,16.41,22.98,16.41,0.87,1.23,11.58,58.4
SW_03910,SW_03910: CLENOW_HIG | 8Sl | LIVERMOR | CHANDELIER | COMPREHE,CLENOW_HIGH_CONVICTION,8,LIVERMORE_50,CHANDELIER_RUNNER,COMPREHENSIVE_FORTRESS,20.77,3.42,7.03,0.56,3.47,16.16,0.7,54.32,2.28,16.97,23.53,16.97,0.82,1.58,3.86,65.6
SW_03908,SW_03908: CLENOW_HIG | 8Sl | LIVERMOR | CHANDELIER | REGIME_S,CLENOW_HIGH_CONVICTION,8,LIVERMORE_50,CHANDELIER_RUNNER,REGIME_SHIELD_AND_SWEEP,20.77,3.42,7.03,0.56,3.47,16.16,0.7,54.32,2.28,16.97,23.53,16.97,0.82,1.58,3.86,65.6
SW_06887,SW_06887: SECTOR_LEA | 8Sl | LIVERMOR | THREE_TIER | REGIME_S,SECTOR_LEAD_RS,8,LIVERMORE_50,THREE_TIER_STANDARD,REGIME_SHIELD_50,20.76,-14.13,-26.45,0.87,8.36,42.32,0.7,61.13,28.39,13.8,20.36,13.8,0.78,1.16,16.65,59.6
SW_04246,SW_04246: MINERVINI_ | 4Sl | CONSERVA | THREE_TIER | RAW_EXEC,MINERVINI_VCP,4,CONSERVATIVE_25,THREE_TIER_STANDARD,RAW_EXECUTION,20.76,0.25,0.51,0.87,7.26,36.09,0.89,43.65,12.14,4.38,10.95,4.38,1.08,1.07,16.67,50.7
SW_02359,SW_02359: CLENOW_SMO | 4Sl | AGGRESSI | SUPER_RUNN | TIME_DEC,CLENOW_SMOOTHNESS,4,AGGRESSIVE_75,SUPER_RUNNER_15X,TIME_DECAY_STOP_7D,20.75,-12.92,-24.35,0.48,8.79,44.86,0.63,45.5,19.89,31.75,38.31,31.75,0.69,1.41,17.79,67.2
SW_02356,SW_02356: CLENOW_SMO | 4Sl | AGGRESSI | SUPER_RUNN | RAW_EXEC,CLENOW_SMOOTHNESS,4,AGGRESSIVE_75,SUPER_RUNNER_15X,RAW_EXECUTION,20.75,-12.92,-24.35,0.48,8.79,44.86,0.63,45.5,19.89,31.75,38.31,31.75,0.69,1.41,17.79,67.2
SW_09140,SW_09140: MULTI_FACT | 3Sl | AGGRESSI | ASYMMETRIC | COMPREHE,MULTI_FACTOR_APEX,3,AGGRESSIVE_75,ASYMMETRIC_RUNNER,COMPREHENSIVE_FORTRESS,20.74,-14.85,-27.69,0.67,9.94,51.69,1.02,30.84,27.7,41.35,47.91,41.35,1.08,1.39,13.53,58.0
SW_06700,SW_06700: SECTOR_LEA | 6Sl | LIVERMOR | ASYMMETRIC | COMPREHE,SECTOR_LEAD_RS,6,LIVERMORE_50,ASYMMETRIC_RUNNER,COMPREHENSIVE_FORTRESS,20.74,-11.96,-22.65,0.77,6.16,30.09,0.66,64.25,25.35,24.29,30.85,24.29,0.73,1.3,18.69,63.7
SW_05236,SW_05236: OVERSOLD_S | 4Sl | NONE | SUPER_RUNN | RAW_EXEC,OVERSOLD_SPRINGBOARD,4,NONE,SUPER_RUNNER_15X,RAW_EXECUTION,20.73,-13.24,-24.9,0.73,12.84,70.08,2.81,35.9,-0.69,17.25,23.81,17.25,0.98,1.32,13.96,57.9
SW_04647,SW_04647: MINERVINI_ | 6Sl | CONSERVA | THREE_TIER | REGIME_S,MINERVINI_VCP,6,CONSERVATIVE_25,THREE_TIER_STANDARD,REGIME_SHIELD_50,20.73,0.9,1.83,0.82,8.69,44.26,1.08,38.77,2.04,1.19,7.75,1.19,1.03,1.02,13.76,49.5
SW_05239,SW_05239: OVERSOLD_S | 4Sl | NONE | SUPER_RUNN | TIME_DEC,OVERSOLD_SPRINGBOARD,4,NONE,SUPER_RUNNER_15X,TIME_DECAY_STOP_7D,20.73,-13.24,-24.9,0.73,12.84,70.08,2.81,35.9,-0.69,17.25,23.81,17.25,0.98,1.32,13.96,57.9
SW_02827,SW_02827: CLENOW_SMO | 8Sl | NONE | CHANDELIER | REGIME_S,CLENOW_SMOOTHNESS,8,NONE,CHANDELIER_RUNNER,REGIME_SHIELD_50,20.72,-8.67,-16.71,0.54,8.9,45.51,0.77,46.25,9.99,20.79,27.35,20.79,0.74,1.27,14.16,63.6
SW_06380,SW_06380: SECTOR_LEA | 4Sl | INVERSE_ | ASYMMETRIC | COMPREHE,SECTOR_LEAD_RS,4,INVERSE_VOL_SIZING,ASYMMETRIC_RUNNER,COMPREHENSIVE_FORTRESS,20.71,-6.66,-12.97,0.87,8.02,40.4,0.59,39.49,18.99,24.79,31.35,24.79,0.65,1.52,13.03,68.3
SW_02127,SW_02127: CLENOW_SMO | 3Sl | AGGRESSI | THREE_TIER | REGIME_S,CLENOW_SMOOTHNESS,3,AGGRESSIVE_75,THREE_TIER_STANDARD,REGIME_SHIELD_50,20.71,-13.83,-25.93,0.62,8.89,45.41,0.65,37.79,42.9,28.68,35.24,28.68,0.96,1.27,20.2,56.5
SW_06702,SW_06702: SECTOR_LEA | 6Sl | LIVERMOR | REGIME_ADA | REGIME_S,SECTOR_LEAD_RS,6,LIVERMORE_50,REGIME_ADAPTIVE,REGIME_SHIELD_50,20.71,-10.76,-20.52,0.89,9.71,50.28,0.76,40.16,25.16,18.43,24.99,18.43,0.79,1.26,17.03,60.0
SW_09859,SW_09859: MULTI_FACT | 8Sl | CONSERVA | ASYMMETRIC | TIME_DEC,MULTI_FACTOR_APEX,8,CONSERVATIVE_25,ASYMMETRIC_RUNNER,TIME_DECAY_STOP_7D,20.7,-15.67,-29.09,0.67,11.94,64.23,0.91,37.0,20.09,19.81,26.37,19.81,0.9,1.18,15.22,57.7
SW_09944,SW_09944: MULTI_FACT | 8Sl | AGGRESSI | REGIME_ADA | TIME_DEC,MULTI_FACTOR_APEX,8,AGGRESSIVE_75,REGIME_ADAPTIVE,TIME_DECAY_STOP_7D,20.69,-17.14,-31.56,0.76,10.59,55.71,0.88,55.38,21.97,13.17,19.73,13.17,0.82,1.17,14.88,57.6
SW_01605,SW_01605: MULTI_LOOK | 6Sl | NONE | SCALPER_TI | COMPREHE,MULTI_LOOKBACK_HYPER,6,NONE,SCALPER_TIGHT,COMPREHENSIVE_FORTRESS,20.68,-7.01,-13.63,0.79,8.4,42.6,1.02,33.63,17.91,30.76,37.32,30.76,0.88,1.31,10.43,59.9
SW_02517,SW_02517: CLENOW_SMO | 5Sl | LIVERMOR | SUPER_RUNN | REGIME_S,CLENOW_SMOOTHNESS,5,LIVERMORE_50,SUPER_RUNNER_15X,REGIME_SHIELD_50,20.67,-17.33,-31.87,0.52,11.0,58.23,0.57,50.83,15.6,19.76,26.32,19.76,0.73,1.27,15.74,63.6
SW_03304,SW_03304: CLENOW_HIG | 4Sl | LIVERMOR | REGIME_ADA | TIME_DEC,CLENOW_HIGH_CONVICTION,4,LIVERMORE_50,REGIME_ADAPTIVE,TIME_DECAY_STOP_7D,20.66,4.06,8.37,0.69,2.97,13.76,0.62,55.37,0.79,17.16,23.72,17.16,0.94,1.44,8.75,59.7
SW_06647,SW_06647: SECTOR_LEA | 6Sl | CONSERVA | THREE_TIER | REGIME_S,SECTOR_LEAD_RS,6,CONSERVATIVE_25,THREE_TIER_STANDARD,REGIME_SHIELD_50,20.66,-14.34,-26.82,0.84,8.99,46.03,0.8,54.96,29.68,15.04,21.6,15.04,0.71,1.19,16.23,61.5
SW_09588,SW_09588: MULTI_FACT | 5Sl | INVERSE_ | CHANDELIER | REGIME_S,MULTI_FACTOR_APEX,5,INVERSE_VOL_SIZING,CHANDELIER_RUNNER,REGIME_SHIELD_AND_SWEEP,20.65,-5.7,-11.15,0.78,9.05,46.35,0.82,23.61,19.66,31.57,38.14,31.57,0.92,1.56,9.95,62.0
SW_09590,SW_09590: MULTI_FACT | 5Sl | INVERSE_ | CHANDELIER | COMPREHE,MULTI_FACTOR_APEX,5,INVERSE_VOL_SIZING,CHANDELIER_RUNNER,COMPREHENSIVE_FORTRESS,20.65,-5.7,-11.15,0.78,9.05,46.35,0.82,23.61,19.66,31.57,38.14,31.57,0.92,1.56,9.95,62.0
SW_03716,SW_03716: CLENOW_HIG | 6Sl | LIVERMOR | SUPER_RUNN | RAW_EXEC,CLENOW_HIGH_CONVICTION,6,LIVERMORE_50,SUPER_RUNNER_15X,RAW_EXECUTION,20.65,4.58,9.46,0.51,3.0,13.86,0.65,49.72,7.05,18.09,24.66,18.09,0.73,1.62,4.77,68.3
SW_03719,SW_03719: CLENOW_HIG | 6Sl | LIVERMOR | SUPER_RUNN | TIME_DEC,CLENOW_HIGH_CONVICTION,6,LIVERMORE_50,SUPER_RUNNER_15X,TIME_DECAY_STOP_7D,20.65,4.58,9.46,0.51,3.0,13.86,0.65,49.72,7.05,18.09,24.66,18.09,0.73,1.62,4.77,68.3
SW_04328,SW_04328: MINERVINI_ | 4Sl | AGGRESSI | THREE_TIER | REGIME_S,MINERVINI_VCP,4,AGGRESSIVE_75,THREE_TIER_STANDARD,REGIME_SHIELD_AND_SWEEP,20.64,3.58,7.35,0.87,5.11,24.51,0.87,43.29,15.09,7.69,14.25,7.69,1.12,1.11,11.28,50.0
SW_05056,SW_05056: OVERSOLD_S | 3Sl | CONSERVA | ASYMMETRIC | RAW_EXEC,OVERSOLD_SPRINGBOARD,3,CONSERVATIVE_25,ASYMMETRIC_RUNNER,RAW_EXECUTION,20.62,-6.38,-12.45,0.89,10.26,53.67,1.77,34.31,7.72,15.46,22.02,15.46,1.08,1.35,10.65,56.0
SW_04323,SW_04323: MINERVINI_ | 4Sl | AGGRESSI | SCALPER_TI | REGIME_S,MINERVINI_VCP,4,AGGRESSIVE_75,SCALPER_TIGHT,REGIME_SHIELD_AND_SWEEP,20.62,10.31,21.88,1.1,1.82,8.24,0.78,42.05,6.62,12.92,19.48,12.92,1.1,1.18,10.3,52.6
SW_05578,SW_05578: OVERSOLD_S | 5Sl | INVERSE_ | ASYMMETRIC | REGIME_S,OVERSOLD_SPRINGBOARD,5,INVERSE_VOL_SIZING,ASYMMETRIC_RUNNER,REGIME_SHIELD_AND_SWEEP,20.61,-4.73,-9.32,0.87,11.25,59.81,1.99,25.63,5.15,12.2,18.76,12.2,1.02,1.27,6.54,53.9
SW_06818,SW_06818: SECTOR_LEA | 8Sl | NONE | ASYMMETRIC | REGIME_S,SECTOR_LEAD_RS,8,NONE,ASYMMETRIC_RUNNER,REGIME_SHIELD_AND_SWEEP,20.61,-17.74,-32.56,0.7,10.35,54.22,0.71,54.28,20.73,19.39,25.96,19.39,0.75,1.26,14.81,61.8
SW_09887,SW_09887: MULTI_FACT | 8Sl | LIVERMOR | THREE_TIER | REGIME_S,MULTI_FACTOR_APEX,8,LIVERMORE_50,THREE_TIER_STANDARD,REGIME_SHIELD_50,20.61,-11.45,-21.74,0.85,10.58,55.62,1.05,39.45,22.48,13.99,20.56,13.99,0.89,1.13,15.29,57.2
SW_02320,SW_02320: CLENOW_SMO | 4Sl | LIVERMOR | SUPER_RUNN | COMPREHE,CLENOW_SMOOTHNESS,4,LIVERMORE_50,SUPER_RUNNER_15X,COMPREHENSIVE_FORTRESS,20.6,-15.82,-29.35,0.48,12.36,66.92,0.55,30.66,13.22,28.24,34.8,28.24,0.78,1.34,20.51,63.6
SW_02318,SW_02318: CLENOW_SMO | 4Sl | LIVERMOR | SUPER_RUNN | REGIME_S,CLENOW_SMOOTHNESS,4,LIVERMORE_50,SUPER_RUNNER_15X,REGIME_SHIELD_AND_SWEEP,20.6,-15.82,-29.35,0.48,12.36,66.92,0.55,30.66,13.22,28.24,34.8,28.24,0.78,1.34,20.51,63.6
SW_09129,SW_09129: MULTI_FACT | 3Sl | AGGRESSI | THREE_TIER | TIME_DEC,MULTI_FACTOR_APEX,3,AGGRESSIVE_75,THREE_TIER_STANDARD,TIME_DECAY_STOP_7D,20.6,-23.47,-41.7,0.73,16.32,94.41,1.04,21.83,24.32,11.51,18.07,11.51,0.82,1.05,19.6,56.9
SW_03532,SW_03532: CLENOW_HIG | 5Sl | AGGRESSI | THREE_TIER | REGIME_S,CLENOW_HIGH_CONVICTION,5,AGGRESSIVE_75,THREE_TIER_WIDE,REGIME_SHIELD_50,20.58,0.13,0.26,0.67,5.18,24.87,0.66,46.53,8.71,20.8,27.36,20.8,0.85,1.79,5.03,64.5
SW_03126,SW_03126: CLENOW_HIG | 3Sl | AGGRESSI | THREE_TIER | RAW_EXEC,CLENOW_HIGH_CONVICTION,3,AGGRESSIVE_75,THREE_TIER_STANDARD,RAW_EXECUTION,20.58,4.66,9.62,0.65,3.97,18.66,0.41,24.63,12.36,39.21,45.77,39.21,0.91,2.05,6.22,67.3
SW_03290,SW_03290: CLENOW_HIG | 4Sl | LIVERMOR | THREE_TIER | COMPREHE,CLENOW_HIGH_CONVICTION,4,LIVERMORE_50,THREE_TIER_STANDARD,COMPREHENSIVE_FORTRESS,20.58,2.8,5.72,0.66,5.45,26.26,0.57,36.56,9.52,20.35,26.92,20.35,0.67,1.42,7.57,68.3
SW_03312,SW_03312: CLENOW_HIG | 4Sl | LIVERMOR | MOMENTUM_E | REGIME_S,CLENOW_HIGH_CONVICTION,4,LIVERMORE_50,MOMENTUM_EXPONENTIAL,REGIME_SHIELD_50,20.58,-0.67,-1.34,0.53,6.44,31.59,0.59,43.84,4.07,19.51,26.07,19.51,0.72,1.51,10.12,69.6
SW_06952,SW_06952: SECTOR_LEA | 8Sl | AGGRESSI | MOMENTUM_E | REGIME_S,SECTOR_LEAD_RS,8,AGGRESSIVE_75,MOMENTUM_EXPONENTIAL,REGIME_SHIELD_50,20.58,-7.63,-14.79,0.64,7.01,34.7,0.63,42.66,23.17,30.08,36.65,30.08,0.78,1.5,14.82,64.9
SW_05863,SW_05863: OVERSOLD_S | 8Sl | CONSERVA | REGIME_ADA | REGIME_S,OVERSOLD_SPRINGBOARD,8,CONSERVATIVE_25,REGIME_ADAPTIVE,REGIME_SHIELD_AND_SWEEP,20.57,-0.02,-0.04,1.16,6.59,32.43,1.57,37.75,20.92,12.34,18.9,12.34,1.33,1.19,10.88,47.0
SW_03096,SW_03096: CLENOW_HIG | 3Sl | LIVERMOR | ASYMMETRIC | RAW_EXEC,CLENOW_HIGH_CONVICTION,3,LIVERMORE_50,ASYMMETRIC_RUNNER,RAW_EXECUTION,20.57,1.6,3.25,0.54,6.41,31.4,0.47,30.51,5.53,27.35,33.91,27.35,0.78,1.66,8.95,66.7
SW_06935,SW_06935: SECTOR_LEA | 8Sl | AGGRESSI | THREE_TIER | COMPREHE,SECTOR_LEAD_RS,8,AGGRESSIVE_75,THREE_TIER_WIDE,COMPREHENSIVE_FORTRESS,20.57,-11.85,-22.45,0.78,6.87,33.95,0.61,54.34,29.01,27.11,33.68,27.11,0.83,1.35,16.53,61.9
SW_07346,SW_07346: DONCHIAN_T | 4Sl | AGGRESSI | CHANDELIER | RAW_EXEC,DONCHIAN_TURTLE,4,AGGRESSIVE_75,CHANDELIER_RUNNER,RAW_EXECUTION,20.57,-20.75,-37.43,0.65,8.37,42.39,1.47,86.64,-1.03,19.94,26.5,19.94,0.9,1.28,13.32,58.1
SW_06933,SW_06933: SECTOR_LEA | 8Sl | AGGRESSI | THREE_TIER | REGIME_S,SECTOR_LEAD_RS,8,AGGRESSIVE_75,THREE_TIER_WIDE,REGIME_SHIELD_AND_SWEEP,20.57,-11.85,-22.45,0.78,6.87,33.95,0.61,54.34,29.01,27.11,33.68,27.11,0.83,1.35,16.53,61.9
SW_00979,SW_00979: MULTI_LOOK | 8Sl | INVERSE_ | ASYMMETRIC | TIME_DEC,MULTI_LOOKBACK,8,INVERSE_VOL_SIZING,ASYMMETRIC_RUNNER,TIME_DECAY_STOP_7D,20.57,-4.99,-9.8,0.65,9.63,49.85,0.79,31.16,10.53,18.48,25.05,18.48,0.81,1.27,12.59,60.4
SW_02272,SW_02272: CLENOW_SMO | 4Sl | CONSERVA | MOMENTUM_E | REGIME_S,CLENOW_SMOOTHNESS,4,CONSERVATIVE_25,MOMENTUM_EXPONENTIAL,REGIME_SHIELD_50,20.57,-11.81,-22.38,0.49,9.59,49.59,0.56,46.96,23.24,14.59,21.15,14.59,0.65,1.17,24.48,63.8
SW_07349,SW_07349: DONCHIAN_T | 4Sl | AGGRESSI | CHANDELIER | TIME_DEC,DONCHIAN_TURTLE,4,AGGRESSIVE_75,CHANDELIER_RUNNER,TIME_DECAY_STOP_7D,20.57,-20.75,-37.43,0.65,8.37,42.39,1.47,86.64,-1.03,19.94,26.5,19.94,0.9,1.28,13.32,58.1
SW_01284,SW_01284: MULTI_LOOK | 4Sl | LIVERMOR | SCALPER_TI | TIME_DEC,MULTI_LOOKBACK_HYPER,4,LIVERMORE_50,SCALPER_TIGHT,TIME_DECAY_STOP_7D,20.56,-18.43,-33.69,0.57,7.91,39.78,1.18,49.59,22.08,50.74,57.3,50.74,0.95,1.47,12.97,60.9
SW_05018,SW_05018: OVERSOLD_S | 3Sl | NONE | ASYMMETRIC | REGIME_S,OVERSOLD_SPRINGBOARD,3,NONE,ASYMMETRIC_RUNNER,REGIME_SHIELD_AND_SWEEP,20.56,-1.22,-2.45,0.94,8.15,41.14,2.18,32.71,8.93,17.24,23.8,17.24,1.06,1.36,9.78,54.4
SW_05140,SW_05140: OVERSOLD_S | 3Sl | AGGRESSI | ASYMMETRIC | COMPREHE,OVERSOLD_SPRINGBOARD,3,AGGRESSIVE_75,ASYMMETRIC_RUNNER,COMPREHENSIVE_FORTRESS,20.56,-3.23,-6.4,0.66,10.84,57.21,2.48,20.02,-1.2,22.05,28.61,22.05,0.95,1.42,10.33,57.1
SW_09863,SW_09863: MULTI_FACT | 8Sl | CONSERVA | REGIME_ADA | REGIME_S,MULTI_FACTOR_APEX,8,CONSERVATIVE_25,REGIME_ADAPTIVE,REGIME_SHIELD_AND_SWEEP,20.55,-8.54,-16.48,0.79,9.0,46.09,0.95,42.71,17.18,18.17,24.73,18.17,0.89,1.21,15.09,58.2
SW_02549,SW_02549: CLENOW_SMO | 5Sl | AGGRESSI | CHANDELIER | TIME_DEC,CLENOW_SMOOTHNESS,5,AGGRESSIVE_75,CHANDELIER_RUNNER,TIME_DECAY_STOP_7D,20.55,-5.74,-11.24,0.55,6.37,31.18,0.76,37.98,23.82,34.46,41.02,34.46,0.81,1.39,15.94,63.3
